zipcode,day,positive,total,zcta_cum_perc_pos,neighborhood_name,borough_group,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,newcases
10026,2020-05-20,615,NA,NA,Central Harlem - Morningside Height,Manhattan,1576.19,39018.03,38,97.39,28.41,2
10027,2020-05-20,970,NA,NA,Central Harlem - Morningside Height,Manhattan,1524.41,63631.04,97,152.44,29.97,4
10028,2020-05-20,450,NA,NA,Upper East Side,Manhattan,915.47,49155.08,29,59,19.49,2
10029,2020-05-20,1708,NA,NA,East Harlem,Manhattan,2166.37,78841.52,184,233.38,34.51,5
10030,2020-05-20,477,NA,NA,Central Harlem - Morningside Height,Manhattan,1626.77,29321.91,44,150.06,30.84,2
10031,2020-05-20,1229,NA,NA,Washington Heights - Inwood,Manhattan,2029.5,60556.93,112,184.95,34.59,4
10032,2020-05-20,1398,NA,NA,Washington Heights - Inwood,Manhattan,2273.45,61492.57,148,240.68,34.64,9
10033,2020-05-20,1253,NA,NA,Washington Heights - Inwood,Manhattan,2116.18,59210.43,109,184.09,33.64,5
10034,2020-05-20,674,NA,NA,Washington Heights - Inwood,Manhattan,1564.76,43073.65,65,150.9,27.94,3
10035,2020-05-20,911,NA,NA,East Harlem,Manhattan,2646.21,34426.65,103,299.19,33.21,5
10036,2020-05-20,391,NA,NA,Chelsea - Clinton,Manhattan,1491.73,26211.25,34,129.72,24.47,1
10037,2020-05-20,513,NA,NA,Central Harlem - Morningside Height,Manhattan,2484.31,20649.62,63,305.09,26.16,0
10038,2020-05-20,233,NA,NA,Lower Manhattan,Manhattan,1056.79,22047.96,26,117.92,24.79,0
10039,2020-05-20,487,NA,NA,Central Harlem - Morningside Height,Manhattan,1840.69,26457.52,51,192.76,30.38,2
10040,2020-05-20,1061,NA,NA,Washington Heights - Inwood,Manhattan,2367.87,44808.28,103,229.87,34.12,3
10044,2020-05-20,228,NA,NA,Upper East Side,Manhattan,1948.67,11700.29,32,273.5,31.98,1
10065,2020-05-20,318,NA,NA,Upper East Side,Manhattan,1094.23,29061.49,25,86.02,18.18,2
10069,2020-05-20,52,NA,NA,Upper West Side,Manhattan,820.43,6338.13,2,31.56,20,0
10075,2020-05-20,362,NA,NA,Upper East Side,Manhattan,1531.68,23634.14,42,177.71,24.33,0
10128,2020-05-20,606,NA,NA,Upper East Side,Manhattan,987.74,61351.93,34,55.42,19.19,1
10280,2020-05-20,43,NA,NA,Lower Manhattan,Manhattan,447.05,9618.7,0,0,15.25,0
10282,2020-05-20,68,NA,NA,Lower Manhattan,Manhattan,1232.9,5515.44,14,253.83,27.76,0
10301,2020-05-20,1098,NA,NA,Stapleton - St. George,Staten Island,2771.78,39613.55,95,239.82,34.92,1
10302,2020-05-20,615,NA,NA,Port Richmond,Staten Island,3275.81,18773.99,30,159.8,39.03,4
10303,2020-05-20,817,NA,NA,Port Richmond,Staten Island,3114.56,26231.66,40,152.49,36.47,1
10304,2020-05-20,1327,NA,NA,Stapleton - St. George,Staten Island,3126.13,42448.71,151,355.72,35.13,3
10305,2020-05-20,1189,NA,NA,Stapleton - St. George,Staten Island,2793.64,42560.99,68,159.77,32.63,5
10306,2020-05-20,1400,NA,NA,South Beach - Tottenville,Staten Island,2607.77,53685.66,72,134.11,29.7,4
10307,2020-05-20,365,NA,NA,South Beach - Tottenville,Staten Island,2399.02,15214.56,14,92.02,30.24,2
10308,2020-05-20,614,NA,NA,South Beach - Tottenville,Staten Island,2071.85,29635.33,25,84.36,28.32,1
10309,2020-05-20,814,NA,NA,South Beach - Tottenville,Staten Island,2466.29,33004.98,28,84.84,29.81,1
10310,2020-05-20,702,NA,NA,Port Richmond,Staten Island,2940.81,23870.96,28,117.3,32.13,1
10312,2020-05-20,1448,NA,NA,South Beach - Tottenville,Staten Island,2401.15,60304.33,57,94.52,30.14,4
10314,2020-05-20,2546,NA,NA,Willowbrook,Staten Island,2802.91,90834.29,166,182.75,33.36,2
10451,2020-05-20,1546,NA,NA,High Bridge - Morrisania,Bronx,3239.81,47718.77,146,305.96,37.2,7
10452,2020-05-20,2232,NA,NA,High Bridge - Morrisania,Bronx,2897.38,77035.04,151,196.01,37.54,22
10453,2020-05-20,2241,NA,NA,Crotona - Tremont,Bronx,2760.39,81184.04,148,182.3,38.51,6
10454,2020-05-20,1085,NA,NA,Hunts Point - Mott Haven,Bronx,2838.57,38223.41,98,256.39,33.53,10
10455,2020-05-20,1206,NA,NA,Hunts Point - Mott Haven,Bronx,2859.56,42174.38,93,220.51,37.2,8
10456,2020-05-20,2361,NA,NA,High Bridge - Morrisania,Bronx,2526.7,93441.91,257,275.04,35.33,7
10457,2020-05-20,1958,NA,NA,Crotona - Tremont,Bronx,2621.68,74685.06,168,224.94,36.25,1
10458,2020-05-20,1936,NA,NA,Fordham - Bronx Park,Bronx,2310.05,83807.74,108,128.87,36.22,8
10459,2020-05-20,1424,NA,NA,Hunts Point - Mott Haven,Bronx,2944.91,48354.56,150,310.21,39.5,4
10460,2020-05-20,1563,NA,NA,Crotona - Tremont,Bronx,2601.82,60073.25,108,179.78,37.95,4
10461,2020-05-20,1826,NA,NA,Pelham - Throgs Neck,Bronx,3690.41,49479.56,125,252.63,34.36,7
10462,2020-05-20,2179,NA,NA,Pelham - Throgs Neck,Bronx,2817.71,77332.41,157,203.02,35.11,6
10463,2020-05-20,1825,NA,NA,Kingsbridge - Riverdale,Bronx,2560.06,71287.33,178,249.69,32.8,5
10464,2020-05-20,117,NA,NA,Pelham - Throgs Neck,Bronx,2687.7,4353.16,6,137.83,26.29,0
10465,2020-05-20,1444,NA,NA,Pelham - Throgs Neck,Bronx,3355.76,43030.43,70,162.68,31.41,2
10466,2020-05-20,2249,NA,NA,Northeast Bronx,Bronx,3116.4,72166.65,151,209.24,39.55,7
10467,2020-05-20,3192,NA,NA,Fordham - Bronx Park,Bronx,3167.17,100784.05,276,273.85,39.22,13
10468,2020-05-20,2572,NA,NA,Fordham - Bronx Park,Bronx,3354.15,76681.12,174,226.91,39.79,6
10469,2020-05-20,2836,NA,NA,Northeast Bronx,Bronx,3965.98,71508.25,307,429.32,40.14,3
10470,2020-05-20,434,NA,NA,Northeast Bronx,Bronx,3077.19,14103.75,13,92.17,30.24,0
10471,2020-05-20,761,NA,NA,Kingsbridge - Riverdale,Bronx,3581.64,21247.28,66,310.63,25.49,0
10472,2020-05-20,1853,NA,NA,Pelham - Throgs Neck,Bronx,2728.45,67913.94,166,244.43,41.22,5
10473,2020-05-20,1824,NA,NA,Pelham - Throgs Neck,Bronx,2945.49,61925.28,116,187.32,36.93,3
10474,2020-05-20,315,NA,NA,Hunts Point - Mott Haven,Bronx,2532.55,12438.07,17,136.68,38.5,1
10475,2020-05-20,1635,NA,NA,Northeast Bronx,Bronx,3737.72,43743.21,155,354.34,35.7,5
11004,2020-05-20,544,NA,NA,Southeast Queens,Queens,2900.01,18758.55,54,287.87,33.37,2
11101,2020-05-20,596,NA,NA,Long Island City - Astoria,Queens,1692.98,35204.11,36,102.26,26.79,4
11102,2020-05-20,576,NA,NA,Long Island City - Astoria,Queens,1765.09,32632.92,69,211.44,30.85,5
11103,2020-05-20,528,NA,NA,Long Island City - Astoria,Queens,1443.19,36585.65,41,112.07,29.5,5
11104,2020-05-20,465,NA,NA,Long Island City - Astoria,Queens,1876.84,24775.7,34,137.23,31.27,0
11105,2020-05-20,473,NA,NA,Long Island City - Astoria,Queens,1317.74,35894.88,39,108.65,25.88,5
11106,2020-05-20,614,NA,NA,Long Island City - Astoria,Queens,1588.02,38664.4,41,106.04,30.29,6
11109,2020-05-20,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,15.49,0
11201,2020-05-20,639,NA,NA,Downtown - Heights - Slope,Brooklyn,1049.12,60908.15,76,124.78,21.6,-1
11203,2020-05-20,1941,NA,NA,East Flatbush - Flatbush,Brooklyn,2644.69,73392.42,225,306.57,38.59,0
11204,2020-05-20,1920,NA,NA,Borough Park,Brooklyn,2420.5,79322.45,135,170.19,30.51,9
11205,2020-05-20,682,NA,NA,Downtown - Heights - Slope,Brooklyn,1549.53,44013.21,44,99.97,27.04,1
11206,2020-05-20,1498,NA,NA,Williamsburg - Bushwick,Brooklyn,1752.12,85496.61,144,168.43,31,4
11207,2020-05-20,1960,NA,NA,East New York,Brooklyn,2198.38,89156.75,193,216.47,35.35,6
11208,2020-05-20,2218,NA,NA,East New York,Brooklyn,2319.9,95607.69,214,223.83,38.55,10
11209,2020-05-20,1070,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1595.08,67081.12,100,149.07,28.3,6
11210,2020-05-20,1591,NA,NA,East Flatbush - Flatbush,Brooklyn,2371.47,67089.29,125,186.32,36.84,5
11211,2020-05-20,1983,NA,NA,Greenpoint,Brooklyn,1991.07,99594.67,119,119.48,28.69,6
11212,2020-05-20,1719,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2159.82,79589.99,210,263.85,34.87,4
11213,2020-05-20,1301,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2019.37,64425.94,127,197.13,35.67,4
11214,2020-05-20,1456,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1560,93333.46,161,172.5,34.8,3
11215,2020-05-20,589,NA,NA,Downtown - Heights - Slope,Brooklyn,842.24,69932.3,40,57.2,22.93,1
11216,2020-05-20,691,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1244.2,55537.72,60,108.03,27.87,2
11217,2020-05-20,591,NA,NA,Downtown - Heights - Slope,Brooklyn,1244.82,47476.67,72,151.65,31.16,1
11218,2020-05-20,1628,NA,NA,Borough Park,Brooklyn,2147.57,75806.47,119,156.98,33.96,2
11219,2020-05-20,2862,NA,NA,Borough Park,Brooklyn,3082.12,92858.07,202,217.54,26.98,14
11220,2020-05-20,1440,NA,NA,Sunset Park,Brooklyn,1462.67,98450,148,150.33,36.22,7
11221,2020-05-20,1225,NA,NA,Williamsburg - Bushwick,Brooklyn,1499.89,81672.44,118,144.48,32.36,7
11222,2020-05-20,424,NA,NA,Greenpoint,Brooklyn,1166.46,36349.16,28,77.03,24.09,5
11223,2020-05-20,1623,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2029.84,79957.11,132,165.09,33.85,6
11224,2020-05-20,1089,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2447.89,44487.34,187,420.34,35.46,3
11225,2020-05-20,1106,NA,NA,East Flatbush - Flatbush,Brooklyn,1916.43,57711.49,123,213.13,35.51,5
11226,2020-05-20,2119,NA,NA,East Flatbush - Flatbush,Brooklyn,2139.08,99061.32,242,244.29,37.44,7
11228,2020-05-20,616,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1393.19,44215.08,74,167.36,32.14,2
11229,2020-05-20,1484,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,1747.75,84909.16,128,150.75,32.49,2
11230,2020-05-20,2200,NA,NA,Borough Park,Brooklyn,2467.31,89165.77,198,222.06,33.47,6
11231,2020-05-20,398,NA,NA,Downtown - Heights - Slope,Brooklyn,1075.83,36994.7,33,89.2,26.63,2
11232,2020-05-20,493,NA,NA,Sunset Park,Brooklyn,1743.83,28271.09,37,130.88,38.9,2
11233,2020-05-20,1194,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1654.99,72145.54,120,166.33,35,6
11234,2020-05-20,2159,NA,NA,Canarsie - Flatlands,Brooklyn,2265.36,95304.8,165,173.13,36.8,6
11235,2020-05-20,1941,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2440.28,79540.14,257,323.11,35.67,5
11236,2020-05-20,2567,NA,NA,Canarsie - Flatlands,Brooklyn,2650.57,96846.99,263,271.56,40.35,8
11237,2020-05-20,904,NA,NA,Williamsburg - Bushwick,Brooklyn,1783.19,50695.72,99,195.28,36.92,6
11238,2020-05-20,733,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1357.01,54015.79,84,155.51,30.42,6
11239,2020-05-20,485,NA,NA,Canarsie - Flatlands,Brooklyn,3907.08,12413.37,76,612.24,36.97,2
11354,2020-05-20,1120,NA,NA,Flushing - Clearview,Queens,2017.35,55518.32,242,435.89,37.55,6
11355,2020-05-20,1208,NA,NA,Flushing - Clearview,Queens,1509.74,80013.97,137,171.22,38.89,9
11356,2020-05-20,532,NA,NA,Flushing - Clearview,Queens,2281.04,23322.74,38,162.93,36.62,3
11357,2020-05-20,783,NA,NA,Flushing - Clearview,Queens,1958.7,39975.56,76,190.12,33.52,2
11358,2020-05-20,535,NA,NA,Flushing - Clearview,Queens,1505.28,35541.5,33,92.85,31.15,2
11360,2020-05-20,300,NA,NA,Flushing - Clearview,Queens,1590.4,18863.17,16,84.82,26.69,2
11361,2020-05-20,431,NA,NA,Bayside - Little Neck,Queens,1540.83,27971.99,37,132.28,30.33,3
11362,2020-05-20,293,NA,NA,Bayside - Little Neck,Queens,1651.82,17738.01,17,95.84,31.13,0
11363,2020-05-20,97,NA,NA,Bayside - Little Neck,Queens,1354.93,7159.03,3,41.91,29.22,0
11364,2020-05-20,450,NA,NA,Bayside - Little Neck,Queens,1301.99,34562.6,25,72.33,29.19,0
11365,2020-05-20,798,NA,NA,Fresh Meadows,Queens,1811.55,44050.79,54,122.59,34.4,4
11366,2020-05-20,369,NA,NA,Fresh Meadows,Queens,2678.3,13777.39,22,159.68,36.94,2
11367,2020-05-20,981,NA,NA,Fresh Meadows,Queens,2333.53,42039.24,53,126.07,34.43,4
11368,2020-05-20,4268,NA,NA,West Queens,Queens,3824.57,111594.1,371,332.45,47.02,20
11369,2020-05-20,1513,NA,NA,West Queens,Queens,4149.5,36462.23,153,419.61,45.29,7
11370,2020-05-20,1283,NA,NA,West Queens,Queens,3916.52,32758.65,49,149.58,41.9,4
11372,2020-05-20,2399,NA,NA,West Queens,Queens,3834.54,62562.88,218,348.45,44.96,14
11373,2020-05-20,3087,NA,NA,West Queens,Queens,3323.79,92875.81,271,291.79,42.36,9
11374,2020-05-20,1030,NA,NA,Ridgewood - Forest Hills,Queens,2449.6,42047.63,80,190.26,34.16,5
11375,2020-05-20,1455,NA,NA,Ridgewood - Forest Hills,Queens,2062.28,70552.99,168,238.12,33.32,3
11377,2020-05-20,2084,NA,NA,West Queens,Queens,2410.12,86468.55,166,191.98,36.31,7
11378,2020-05-20,704,NA,NA,West Queens,Queens,2035.07,34593.45,61,176.33,32.96,0
11379,2020-05-20,778,NA,NA,Ridgewood - Forest Hills,Queens,2149.44,36195.55,77,212.73,33.64,6
11385,2020-05-20,2039,NA,NA,Ridgewood - Forest Hills,Queens,1980.96,102929.91,109,105.9,35.92,9
11411,2020-05-20,652,NA,NA,Southeast Queens,Queens,3181.38,20494.26,35,170.78,42.08,1
11412,2020-05-20,1185,NA,NA,Jamaica,Queens,3011.67,39346.92,72,182.99,40.32,3
11413,2020-05-20,1252,NA,NA,Southeast Queens,Queens,2868.4,43647.97,60,137.46,40.28,6
11414,2020-05-20,785,NA,NA,Southwest Queens,Queens,2777.23,28265.56,51,180.43,39.17,1
11415,2020-05-20,509,NA,NA,Southwest Queens,Queens,2646.32,19234.25,41,213.16,35.23,1
11416,2020-05-20,674,NA,NA,Southwest Queens,Queens,2532.46,26614.42,49,184.11,40.87,1
11417,2020-05-20,854,NA,NA,Southwest Queens,Queens,2731,31270.63,35,111.93,37.57,7
11418,2020-05-20,1035,NA,NA,Southwest Queens,Queens,2716.17,38105.16,86,225.69,38.58,3
11419,2020-05-20,1120,NA,NA,Southwest Queens,Queens,2202.61,50848.81,80,157.33,39.51,11
11420,2020-05-20,1296,NA,NA,Southwest Queens,Queens,2676.82,48415.71,91,187.96,39.02,3
11421,2020-05-20,1144,NA,NA,Southwest Queens,Queens,2710.29,42209.49,91,215.59,39.55,4
11422,2020-05-20,927,NA,NA,Southeast Queens,Queens,2748.98,33721.62,40,118.62,39.5,0
11423,2020-05-20,1024,NA,NA,Jamaica,Queens,3195.89,32041.14,83,259.04,40.57,8
11426,2020-05-20,484,NA,NA,Southeast Queens,Queens,2376.83,20363.28,26,127.68,38.55,0
11427,2020-05-20,749,NA,NA,Southeast Queens,Queens,3226.73,23212.38,42,180.94,38.21,7
11428,2020-05-20,641,NA,NA,Southeast Queens,Queens,3316.53,19327.45,37,191.44,43.45,1
11429,2020-05-20,885,NA,NA,Southeast Queens,Queens,3156.62,28036.33,61,217.57,41.07,1
11432,2020-05-20,1701,NA,NA,Jamaica,Queens,2691.65,63195.4,218,344.96,40.87,5
11433,2020-05-20,889,NA,NA,Jamaica,Queens,2466.99,36035.76,69,191.48,39.11,1
11434,2020-05-20,1961,NA,NA,Jamaica,Queens,2903.63,67536.11,144,213.22,38.43,8
11435,2020-05-20,1546,NA,NA,Jamaica,Queens,2681.06,57663.84,128,221.98,37.92,7
11436,2020-05-20,498,NA,NA,Jamaica,Queens,2393.38,20807.42,36,173.02,37.67,2
11691,2020-05-20,2165,NA,NA,Rockaway,Queens,3343.16,64759.02,287,443.18,41.68,7
11692,2020-05-20,558,NA,NA,Rockaway,Queens,2773.33,20120.24,79,392.64,38.17,2
11693,2020-05-20,314,NA,NA,Rockaway,Queens,2536.09,12381.27,25,201.92,36.68,0
11694,2020-05-20,665,NA,NA,Rockaway,Queens,3266.89,20355.78,72,353.71,33.32,0
11697,2020-05-20,95,NA,NA,Rockaway,Queens,2686.13,3536.69,2,56.55,16.3,0
10001,2020-05-21,338,NA,NA,Chelsea - Clinton,Manhattan,1434.45,23563.03,17,72.15,21.97,1
10002,2020-05-21,986,NA,NA,Union Square - Lower East Side,Manhattan,1284.6,76755.41,141,183.7,31.26,2
10003,2020-05-21,434,NA,NA,Union Square - Lower East Side,Manhattan,806.67,53801.62,30,55.76,19.56,2
10004,2020-05-21,30,NA,NA,Lower Manhattan,Manhattan,821.78,3650.61,1,27.39,19.61,0
10005,2020-05-21,59,NA,NA,Lower Manhattan,Manhattan,702.71,8396.11,2,23.82,15.86,1
10006,2020-05-21,23,NA,NA,Lower Manhattan,Manhattan,665.17,3457.77,0,0,14.56,0
10007,2020-05-21,49,NA,NA,Lower Manhattan,Manhattan,593.96,8249.73,3,36.36,14.08,0
10009,2020-05-21,659,NA,NA,Union Square - Lower East Side,Manhattan,1121.74,58747.99,65,110.64,23.34,0
10010,2020-05-21,253,NA,NA,Gramercy Park - Murray Hill,Manhattan,781.54,32371.86,20,61.78,14.86,2
10011,2020-05-21,495,NA,NA,Chelsea - Clinton,Manhattan,999.99,49500.52,33,66.67,21.55,1
10012,2020-05-21,155,NA,NA,Greenwich Village - Soho,Manhattan,646.34,23981.2,7,29.19,18.11,0
10013,2020-05-21,250,NA,NA,Greenwich Village - Soho,Manhattan,861.15,29031.09,18,62,20.26,0
10014,2020-05-21,284,NA,NA,Greenwich Village - Soho,Manhattan,914.86,31043.16,24,77.31,21.21,-1
10016,2020-05-21,645,NA,NA,Gramercy Park - Murray Hill,Manhattan,1228,52524.35,47,89.48,19,3
10017,2020-05-21,134,NA,NA,Gramercy Park - Murray Hill,Manhattan,830.89,16127.22,5,31,15.76,1
10018,2020-05-21,200,NA,NA,Chelsea - Clinton,Manhattan,2098.32,9531.44,3,31.47,24.42,0
10019,2020-05-21,559,NA,NA,Chelsea - Clinton,Manhattan,1375.78,40631.45,43,105.83,22.91,-1
10021,2020-05-21,529,NA,NA,Upper East Side,Manhattan,1197.49,44175.61,58,131.29,19.45,2
10022,2020-05-21,327,NA,NA,Gramercy Park - Murray Hill,Manhattan,1077.97,30334.8,25,82.41,18.77,-1
10023,2020-05-21,535,NA,NA,Upper West Side,Manhattan,887.6,60274.81,51,84.61,18.65,2
10024,2020-05-21,619,NA,NA,Upper West Side,Manhattan,1079.57,57337.68,65,113.36,21.31,2
10025,2020-05-21,1194,NA,NA,Upper West Side,Manhattan,1293.14,92333.47,146,158.12,24,12
10026,2020-05-21,617,NA,NA,Central Harlem - Morningside Height,Manhattan,1581.32,39018.03,38,97.39,27.78,2
10027,2020-05-21,971,NA,NA,Central Harlem - Morningside Height,Manhattan,1525.98,63631.04,97,152.44,29.23,1
10028,2020-05-21,452,NA,NA,Upper East Side,Manhattan,919.54,49155.08,29,59,18.64,2
10029,2020-05-21,1713,NA,NA,East Harlem,Manhattan,2172.71,78841.52,187,237.18,33.71,5
10030,2020-05-21,477,NA,NA,Central Harlem - Morningside Height,Manhattan,1626.77,29321.91,44,150.06,30.28,0
10031,2020-05-21,1232,NA,NA,Washington Heights - Inwood,Manhattan,2034.45,60556.93,115,189.9,33.69,3
10032,2020-05-21,1400,NA,NA,Washington Heights - Inwood,Manhattan,2276.7,61492.57,151,245.56,33,2
10033,2020-05-21,1258,NA,NA,Washington Heights - Inwood,Manhattan,2124.63,59210.43,110,185.78,32.42,5
10034,2020-05-21,675,NA,NA,Washington Heights - Inwood,Manhattan,1567.08,43073.65,66,153.23,27.53,1
10035,2020-05-21,913,NA,NA,East Harlem,Manhattan,2652.02,34426.65,104,302.09,32.34,2
10036,2020-05-21,393,NA,NA,Chelsea - Clinton,Manhattan,1499.36,26211.25,34,129.72,23.75,2
10037,2020-05-21,512,NA,NA,Central Harlem - Morningside Height,Manhattan,2479.46,20649.62,63,305.09,25.64,-1
10038,2020-05-21,234,NA,NA,Lower Manhattan,Manhattan,1061.32,22047.96,26,117.92,23.78,1
10039,2020-05-21,486,NA,NA,Central Harlem - Morningside Height,Manhattan,1836.91,26457.52,51,192.76,29.9,-1
10040,2020-05-21,1063,NA,NA,Washington Heights - Inwood,Manhattan,2372.33,44808.28,104,232.1,33.46,2
10044,2020-05-21,228,NA,NA,Upper East Side,Manhattan,1948.67,11700.29,32,273.5,30.98,0
10065,2020-05-21,319,NA,NA,Upper East Side,Manhattan,1097.67,29061.49,25,86.02,17.44,1
10069,2020-05-21,53,NA,NA,Upper West Side,Manhattan,836.21,6338.13,2,31.56,19.35,1
10075,2020-05-21,366,NA,NA,Upper East Side,Manhattan,1548.61,23634.14,42,177.71,23.41,4
10128,2020-05-21,606,NA,NA,Upper East Side,Manhattan,987.74,61351.93,34,55.42,18.4,0
10280,2020-05-21,43,NA,NA,Lower Manhattan,Manhattan,447.05,9618.7,0,0,14.57,0
10282,2020-05-21,68,NA,NA,Lower Manhattan,Manhattan,1232.9,5515.44,14,253.83,26.46,0
10301,2020-05-21,1103,NA,NA,Stapleton - St. George,Staten Island,2784.4,39613.55,96,242.34,34.25,5
10302,2020-05-21,615,NA,NA,Port Richmond,Staten Island,3275.81,18773.99,30,159.8,38.57,0
10303,2020-05-21,818,NA,NA,Port Richmond,Staten Island,3118.37,26231.66,40,152.49,36.08,1
10304,2020-05-21,1332,NA,NA,Stapleton - St. George,Staten Island,3137.9,42448.71,151,355.72,34.54,5
10305,2020-05-21,1188,NA,NA,Stapleton - St. George,Staten Island,2791.29,42560.99,69,162.12,32.26,-1
10306,2020-05-21,1403,NA,NA,South Beach - Tottenville,Staten Island,2613.36,53685.66,72,134.11,29.23,3
10307,2020-05-21,365,NA,NA,South Beach - Tottenville,Staten Island,2399.02,15214.56,14,92.02,30.23,0
10308,2020-05-21,616,NA,NA,South Beach - Tottenville,Staten Island,2078.6,29635.33,25,84.36,27.92,2
10309,2020-05-21,816,NA,NA,South Beach - Tottenville,Staten Island,2472.35,33004.98,28,84.84,29.33,2
10310,2020-05-21,702,NA,NA,Port Richmond,Staten Island,2940.81,23870.96,29,121.49,31.62,0
10312,2020-05-21,1450,NA,NA,South Beach - Tottenville,Staten Island,2404.47,60304.33,57,94.52,29.83,2
10314,2020-05-21,2547,NA,NA,Willowbrook,Staten Island,2804.01,90834.29,167,183.85,32.88,1
10451,2020-05-21,1543,NA,NA,High Bridge - Morrisania,Bronx,3233.53,47718.77,145,303.86,36.45,-3
10452,2020-05-21,2231,NA,NA,High Bridge - Morrisania,Bronx,2896.08,77035.04,152,197.31,36.76,-1
10453,2020-05-21,2247,NA,NA,Crotona - Tremont,Bronx,2767.79,81184.04,148,182.3,37.89,6
10454,2020-05-21,1088,NA,NA,Hunts Point - Mott Haven,Bronx,2846.42,38223.41,98,256.39,33.04,3
10455,2020-05-21,1206,NA,NA,Hunts Point - Mott Haven,Bronx,2859.56,42174.38,93,220.51,36.48,0
10456,2020-05-21,2366,NA,NA,High Bridge - Morrisania,Bronx,2532.05,93441.91,258,276.11,34.7,5
10457,2020-05-21,1958,NA,NA,Crotona - Tremont,Bronx,2621.68,74685.06,169,226.28,35.62,0
10458,2020-05-21,1937,NA,NA,Fordham - Bronx Park,Bronx,2311.24,83807.74,108,128.87,35.62,1
10459,2020-05-21,1425,NA,NA,Hunts Point - Mott Haven,Bronx,2946.98,48354.56,150,310.21,38.81,1
10460,2020-05-21,1565,NA,NA,Crotona - Tremont,Bronx,2605.15,60073.25,110,183.11,37.3,2
10461,2020-05-21,1824,NA,NA,Pelham - Throgs Neck,Bronx,3686.37,49479.56,126,254.65,33.86,-2
10462,2020-05-21,2183,NA,NA,Pelham - Throgs Neck,Bronx,2822.88,77332.41,157,203.02,34.23,4
10463,2020-05-21,1828,NA,NA,Kingsbridge - Riverdale,Bronx,2564.27,71287.33,178,249.69,32.37,3
10464,2020-05-21,117,NA,NA,Pelham - Throgs Neck,Bronx,2687.7,4353.16,6,137.83,25.94,0
10465,2020-05-21,1446,NA,NA,Pelham - Throgs Neck,Bronx,3360.41,43030.43,70,162.68,30.9,2
10466,2020-05-21,2255,NA,NA,Northeast Bronx,Bronx,3124.71,72166.65,151,209.24,39.04,6
10467,2020-05-21,3193,NA,NA,Fordham - Bronx Park,Bronx,3168.16,100784.05,277,274.85,38.8,1
10468,2020-05-21,2575,NA,NA,Fordham - Bronx Park,Bronx,3358.06,76681.12,176,229.52,39.09,3
10469,2020-05-21,2838,NA,NA,Northeast Bronx,Bronx,3968.77,71508.25,307,429.32,39.61,2
10470,2020-05-21,435,NA,NA,Northeast Bronx,Bronx,3084.29,14103.75,13,92.17,29.95,1
10471,2020-05-21,766,NA,NA,Kingsbridge - Riverdale,Bronx,3605.17,21247.28,65,305.92,25.2,5
10472,2020-05-21,1856,NA,NA,Pelham - Throgs Neck,Bronx,2732.87,67913.94,166,244.43,40.64,3
10473,2020-05-21,1828,NA,NA,Pelham - Throgs Neck,Bronx,2951.94,61925.28,116,187.32,36.29,4
10474,2020-05-21,315,NA,NA,Hunts Point - Mott Haven,Bronx,2532.55,12438.07,19,152.76,37.89,0
10475,2020-05-21,1644,NA,NA,Northeast Bronx,Bronx,3758.3,43743.21,157,358.91,35.26,9
11004,2020-05-21,549,NA,NA,Southeast Queens,Queens,2926.66,18758.55,54,287.87,32.46,5
11101,2020-05-21,599,NA,NA,Long Island City - Astoria,Queens,1701.51,35204.11,36,102.26,25.88,3
11102,2020-05-21,575,NA,NA,Long Island City - Astoria,Queens,1762.02,32632.92,68,208.38,29.89,-1
11103,2020-05-21,528,NA,NA,Long Island City - Astoria,Queens,1443.19,36585.65,42,114.8,28.68,0
11104,2020-05-21,466,NA,NA,Long Island City - Astoria,Queens,1880.88,24775.7,34,137.23,30.55,1
11105,2020-05-21,473,NA,NA,Long Island City - Astoria,Queens,1317.74,35894.88,39,108.65,24.93,0
11106,2020-05-21,614,NA,NA,Long Island City - Astoria,Queens,1588.02,38664.4,41,106.04,29.56,0
11109,2020-05-21,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,14.98,0
11201,2020-05-21,642,NA,NA,Downtown - Heights - Slope,Brooklyn,1054.05,60908.15,78,128.06,20.9,3
11203,2020-05-21,1947,NA,NA,East Flatbush - Flatbush,Brooklyn,2652.86,73392.42,225,306.57,37.76,6
11204,2020-05-21,1931,NA,NA,Borough Park,Brooklyn,2434.37,79322.45,134,168.93,29.72,11
