MODZCTA,month,date,positive,total,zcta_cum_perc_pos,newcases_apr_day,neighborhood_name,borough_group,time
10029,Apr,11,769,1455,52.85,55,East Harlem,Manhattan,Apr11
10029,Apr,12,824,1538,53.58,29,East Harlem,Manhattan,Apr12
10029,Apr,13,853,1593,53.55,36,East Harlem,Manhattan,Apr13
10029,Apr,14,889,1654,53.75,148,East Harlem,Manhattan,Apr14
10029,Apr,15,1037,1923,53.93,39,East Harlem,Manhattan,Apr15
10029,Apr,16,1076,2005,53.67,34,East Harlem,Manhattan,Apr16
10029,Apr,17,1110,2092,53.06,32,East Harlem,Manhattan,Apr17
10029,Apr,18,1142,2159,52.89,20,East Harlem,Manhattan,Apr18
10029,Apr,19,1162,2222,52.3,18,East Harlem,Manhattan,Apr19
10029,Apr,20,1180,2267,52.05,22,East Harlem,Manhattan,Apr20
10029,Apr,21,1202,2340,51.37,4,East Harlem,Manhattan,Apr21
10029,Apr,22,1206,2351,51.3,64,East Harlem,Manhattan,Apr22
10029,Apr,23,1270,2488,51.05,49,East Harlem,Manhattan,Apr23
10029,Apr,24,1319,2597,50.79,31,East Harlem,Manhattan,Apr24
10029,Apr,25,1350,2721,49.61,300,East Harlem,Manhattan,Apr25
10029,Apr,26,1650,3235,51,-240,East Harlem,Manhattan,Apr26
10029,Apr,27,1410,2883,48.91,28,East Harlem,Manhattan,Apr27
10029,Apr,28,1438,2983,48.21,14,East Harlem,Manhattan,Apr28
10029,Apr,29,1452,3059,47.47,21,East Harlem,Manhattan,Apr29
10029,Apr,30,1473,3166,46.53,19,East Harlem,Manhattan,Apr30
10030,Apr,1,106,204,NA,29,Central Harlem (North),Manhattan,Apr01
10030,Apr,3,135,247,54.66,14,Central Harlem (North),Manhattan,Apr03
10030,Apr,4,149,267,55.81,15,Central Harlem (North),Manhattan,Apr04
10030,Apr,5,164,289,56.75,0,Central Harlem (North),Manhattan,Apr05
10030,Apr,6,164,289,56.75,22,Central Harlem (North),Manhattan,Apr06
10030,Apr,7,186,329,56.53,8,Central Harlem (North),Manhattan,Apr07
10030,Apr,8,194,340,57.06,38,Central Harlem (North),Manhattan,Apr08
10030,Apr,9,232,383,60.57,22,Central Harlem (North),Manhattan,Apr09
10030,Apr,10,254,417,60.91,3,Central Harlem (North),Manhattan,Apr10
10030,Apr,11,257,424,60.61,20,Central Harlem (North),Manhattan,Apr11
10030,Apr,12,277,448,61.83,3,Central Harlem (North),Manhattan,Apr12
10030,Apr,13,280,455,61.54,9,Central Harlem (North),Manhattan,Apr13
10030,Apr,14,289,467,61.88,24,Central Harlem (North),Manhattan,Apr14
10030,Apr,15,313,510,61.37,10,Central Harlem (North),Manhattan,Apr15
10030,Apr,16,323,526,61.41,8,Central Harlem (North),Manhattan,Apr16
10030,Apr,17,331,544,60.85,5,Central Harlem (North),Manhattan,Apr17
10030,Apr,18,336,564,59.57,15,Central Harlem (North),Manhattan,Apr18
10030,Apr,19,351,590,59.49,5,Central Harlem (North),Manhattan,Apr19
10030,Apr,20,356,606,58.75,4,Central Harlem (North),Manhattan,Apr20
10030,Apr,21,360,623,57.78,1,Central Harlem (North),Manhattan,Apr21
10030,Apr,22,361,626,57.67,8,Central Harlem (North),Manhattan,Apr22
10030,Apr,23,369,665,55.49,6,Central Harlem (North),Manhattan,Apr23
10030,Apr,24,375,696,53.88,2,Central Harlem (North),Manhattan,Apr24
10030,Apr,25,377,727,51.86,75,Central Harlem (North),Manhattan,Apr25
10030,Apr,26,452,881,51.31,-57,Central Harlem (North),Manhattan,Apr26
10030,Apr,27,395,791,49.94,6,Central Harlem (North),Manhattan,Apr27
10030,Apr,28,401,829,48.37,6,Central Harlem (North),Manhattan,Apr28
10030,Apr,29,407,859,47.38,6,Central Harlem (North),Manhattan,Apr29
10030,Apr,30,413,892,46.3,6,Central Harlem (North),Manhattan,Apr30
10031,Apr,1,217,405,NA,71,Hamilton Heights/West Harlem,Manhattan,Apr01
10031,Apr,3,288,498,57.83,26,Hamilton Heights/West Harlem,Manhattan,Apr03
10031,Apr,4,314,541,58.04,26,Hamilton Heights/West Harlem,Manhattan,Apr04
10031,Apr,5,340,576,59.03,0,Hamilton Heights/West Harlem,Manhattan,Apr05
10031,Apr,6,340,576,59.03,67,Hamilton Heights/West Harlem,Manhattan,Apr06
10031,Apr,7,407,670,60.75,26,Hamilton Heights/West Harlem,Manhattan,Apr07
10031,Apr,8,433,710,60.99,50,Hamilton Heights/West Harlem,Manhattan,Apr08
10031,Apr,9,483,779,62,53,Hamilton Heights/West Harlem,Manhattan,Apr09
10031,Apr,10,536,845,63.43,6,Hamilton Heights/West Harlem,Manhattan,Apr10
10031,Apr,11,542,858,63.17,69,Hamilton Heights/West Harlem,Manhattan,Apr11
10031,Apr,12,611,935,65.35,24,Hamilton Heights/West Harlem,Manhattan,Apr12
10031,Apr,13,635,967,65.67,25,Hamilton Heights/West Harlem,Manhattan,Apr13
10031,Apr,14,660,1017,64.9,66,Hamilton Heights/West Harlem,Manhattan,Apr14
10031,Apr,15,726,1116,65.05,29,Hamilton Heights/West Harlem,Manhattan,Apr15
10031,Apr,16,755,1172,64.42,24,Hamilton Heights/West Harlem,Manhattan,Apr16
10031,Apr,17,779,1221,63.8,15,Hamilton Heights/West Harlem,Manhattan,Apr17
10031,Apr,18,794,1258,63.12,13,Hamilton Heights/West Harlem,Manhattan,Apr18
10031,Apr,19,807,1282,62.95,11,Hamilton Heights/West Harlem,Manhattan,Apr19
10031,Apr,20,818,1307,62.59,23,Hamilton Heights/West Harlem,Manhattan,Apr20
10031,Apr,21,841,1351,62.25,3,Hamilton Heights/West Harlem,Manhattan,Apr21
10031,Apr,22,844,1359,62.1,27,Hamilton Heights/West Harlem,Manhattan,Apr22
10031,Apr,23,871,1447,60.19,25,Hamilton Heights/West Harlem,Manhattan,Apr23
10031,Apr,24,896,1522,58.87,22,Hamilton Heights/West Harlem,Manhattan,Apr24
10031,Apr,25,918,1600,57.38,195,Hamilton Heights/West Harlem,Manhattan,Apr25
10031,Apr,26,1113,1938,57.43,-140,Hamilton Heights/West Harlem,Manhattan,Apr26
10031,Apr,27,973,1756,55.41,21,Hamilton Heights/West Harlem,Manhattan,Apr27
10031,Apr,28,994,1826,54.44,5,Hamilton Heights/West Harlem,Manhattan,Apr28
10031,Apr,29,999,1883,53.05,8,Hamilton Heights/West Harlem,Manhattan,Apr29
10031,Apr,30,1007,1930,52.18,21,Hamilton Heights/West Harlem,Manhattan,Apr30
10032,Apr,1,308,548,NA,81,Washington Heights (South),Manhattan,Apr01
10032,Apr,3,389,670,58.06,42,Washington Heights (South),Manhattan,Apr03
10032,Apr,4,431,724,59.53,17,Washington Heights (South),Manhattan,Apr04
10032,Apr,5,448,757,59.18,0,Washington Heights (South),Manhattan,Apr05
10032,Apr,6,448,757,59.18,60,Washington Heights (South),Manhattan,Apr06
10032,Apr,7,508,857,59.28,35,Washington Heights (South),Manhattan,Apr07
10032,Apr,8,543,914,59.41,43,Washington Heights (South),Manhattan,Apr08
10032,Apr,9,586,983,59.61,43,Washington Heights (South),Manhattan,Apr09
10032,Apr,10,629,1052,59.79,7,Washington Heights (South),Manhattan,Apr10
10032,Apr,11,636,1066,59.66,92,Washington Heights (South),Manhattan,Apr11
10032,Apr,12,728,1190,61.18,23,Washington Heights (South),Manhattan,Apr12
10032,Apr,13,751,1229,61.11,24,Washington Heights (South),Manhattan,Apr13
10032,Apr,14,775,1262,61.41,45,Washington Heights (South),Manhattan,Apr14
10032,Apr,15,820,1332,61.56,37,Washington Heights (South),Manhattan,Apr15
10032,Apr,16,857,1404,61.04,41,Washington Heights (South),Manhattan,Apr16
10032,Apr,17,898,1468,61.17,21,Washington Heights (South),Manhattan,Apr17
10032,Apr,18,919,1514,60.7,18,Washington Heights (South),Manhattan,Apr18
10032,Apr,19,937,1556,60.22,7,Washington Heights (South),Manhattan,Apr19
10032,Apr,20,944,1581,59.71,24,Washington Heights (South),Manhattan,Apr20
10032,Apr,21,968,1636,59.17,5,Washington Heights (South),Manhattan,Apr21
10032,Apr,22,973,1645,59.15,39,Washington Heights (South),Manhattan,Apr22
10032,Apr,23,1012,1749,57.86,39,Washington Heights (South),Manhattan,Apr23
10032,Apr,24,1051,1861,56.48,31,Washington Heights (South),Manhattan,Apr24
10032,Apr,25,1082,1974,54.81,215,Washington Heights (South),Manhattan,Apr25
10032,Apr,26,1297,2391,54.25,-172,Washington Heights (South),Manhattan,Apr26
10032,Apr,27,1125,2111,53.29,21,Washington Heights (South),Manhattan,Apr27
10032,Apr,28,1146,2192,52.28,7,Washington Heights (South),Manhattan,Apr28
10032,Apr,29,1153,2247,51.31,15,Washington Heights (South),Manhattan,Apr29
10032,Apr,30,1168,2311,50.54,17,Washington Heights (South),Manhattan,Apr30
10033,Apr,1,264,495,NA,78,Washington Heights (North)/Washington Heights (South),Manhattan,Apr01
10033,Apr,3,342,593,57.67,24,Washington Heights (North)/Washington Heights (South),Manhattan,Apr03
10033,Apr,4,366,626,58.47,25,Washington Heights (North)/Washington Heights (South),Manhattan,Apr04
10033,Apr,5,391,657,59.51,0,Washington Heights (North)/Washington Heights (South),Manhattan,Apr05
10033,Apr,6,391,657,59.51,48,Washington Heights (North)/Washington Heights (South),Manhattan,Apr06
10033,Apr,7,439,730,60.14,35,Washington Heights (North)/Washington Heights (South),Manhattan,Apr07
10033,Apr,8,474,779,60.85,47,Washington Heights (North)/Washington Heights (South),Manhattan,Apr08
10033,Apr,9,521,850,61.29,37,Washington Heights (North)/Washington Heights (South),Manhattan,Apr09
10033,Apr,10,558,915,60.98,2,Washington Heights (North)/Washington Heights (South),Manhattan,Apr10
10033,Apr,11,560,931,60.15,66,Washington Heights (North)/Washington Heights (South),Manhattan,Apr11
10033,Apr,12,626,1011,61.92,17,Washington Heights (North)/Washington Heights (South),Manhattan,Apr12
10033,Apr,13,643,1040,61.83,28,Washington Heights (North)/Washington Heights (South),Manhattan,Apr13
10033,Apr,14,671,1080,62.13,29,Washington Heights (North)/Washington Heights (South),Manhattan,Apr14
10033,Apr,15,700,1119,62.56,35,Washington Heights (North)/Washington Heights (South),Manhattan,Apr15
10033,Apr,16,735,1177,62.45,31,Washington Heights (North)/Washington Heights (South),Manhattan,Apr16
10033,Apr,17,766,1227,62.43,19,Washington Heights (North)/Washington Heights (South),Manhattan,Apr17
10033,Apr,18,785,1265,62.06,16,Washington Heights (North)/Washington Heights (South),Manhattan,Apr18
10033,Apr,19,801,1298,61.71,5,Washington Heights (North)/Washington Heights (South),Manhattan,Apr19
10033,Apr,20,806,1312,61.43,11,Washington Heights (North)/Washington Heights (South),Manhattan,Apr20
10033,Apr,21,817,1348,60.61,6,Washington Heights (North)/Washington Heights (South),Manhattan,Apr21
10033,Apr,22,823,1361,60.47,42,Washington Heights (North)/Washington Heights (South),Manhattan,Apr22
10033,Apr,23,865,1459,59.29,51,Washington Heights (North)/Washington Heights (South),Manhattan,Apr23
10033,Apr,24,916,1568,58.42,26,Washington Heights (North)/Washington Heights (South),Manhattan,Apr24
10033,Apr,25,942,1662,56.68,202,Washington Heights (North)/Washington Heights (South),Manhattan,Apr25
10033,Apr,26,1144,2019,56.66,-142,Washington Heights (North)/Washington Heights (South),Manhattan,Apr26
10033,Apr,27,1002,1811,55.33,17,Washington Heights (North)/Washington Heights (South),Manhattan,Apr27
10033,Apr,28,1019,1871,54.46,4,Washington Heights (North)/Washington Heights (South),Manhattan,Apr28
10033,Apr,29,1023,1928,53.06,19,Washington Heights (North)/Washington Heights (South),Manhattan,Apr29
10033,Apr,30,1042,1992,52.31,22,Washington Heights (North)/Washington Heights (South),Manhattan,Apr30
10034,Apr,1,108,262,NA,44,Inwood/Washington Heights (North),Manhattan,Apr01
10034,Apr,3,152,325,46.77,17,Inwood/Washington Heights (North),Manhattan,Apr03
10034,Apr,4,169,350,48.29,9,Inwood/Washington Heights (North),Manhattan,Apr04
10034,Apr,5,178,366,48.63,0,Inwood/Washington Heights (North),Manhattan,Apr05
10034,Apr,6,178,366,48.63,34,Inwood/Washington Heights (North),Manhattan,Apr06
10034,Apr,7,212,416,50.96,19,Inwood/Washington Heights (North),Manhattan,Apr07
10034,Apr,8,231,446,51.79,42,Inwood/Washington Heights (North),Manhattan,Apr08
10034,Apr,9,273,499,54.71,24,Inwood/Washington Heights (North),Manhattan,Apr09
10034,Apr,10,297,543,54.7,3,Inwood/Washington Heights (North),Manhattan,Apr10
10034,Apr,11,300,550,54.55,45,Inwood/Washington Heights (North),Manhattan,Apr11
10034,Apr,12,345,607,56.84,8,Inwood/Washington Heights (North),Manhattan,Apr12
10034,Apr,13,353,624,56.57,14,Inwood/Washington Heights (North),Manhattan,Apr13
10034,Apr,14,367,646,56.81,16,Inwood/Washington Heights (North),Manhattan,Apr14
10034,Apr,15,383,676,56.66,16,Inwood/Washington Heights (North),Manhattan,Apr15
10034,Apr,16,399,709,56.28,21,Inwood/Washington Heights (North),Manhattan,Apr16
10034,Apr,17,420,745,56.38,13,Inwood/Washington Heights (North),Manhattan,Apr17
10034,Apr,18,433,780,55.51,6,Inwood/Washington Heights (North),Manhattan,Apr18
10034,Apr,19,439,797,55.08,6,Inwood/Washington Heights (North),Manhattan,Apr19
10034,Apr,20,445,823,54.07,13,Inwood/Washington Heights (North),Manhattan,Apr20
10034,Apr,21,458,851,53.82,3,Inwood/Washington Heights (North),Manhattan,Apr21
10034,Apr,22,461,862,53.48,26,Inwood/Washington Heights (North),Manhattan,Apr22
10034,Apr,23,487,920,52.93,19,Inwood/Washington Heights (North),Manhattan,Apr23
10034,Apr,24,506,988,51.21,9,Inwood/Washington Heights (North),Manhattan,Apr24
10034,Apr,25,515,1032,49.9,98,Inwood/Washington Heights (North),Manhattan,Apr25
10034,Apr,26,613,1240,49.44,-79,Inwood/Washington Heights (North),Manhattan,Apr26
10034,Apr,27,534,1115,47.89,17,Inwood/Washington Heights (North),Manhattan,Apr27
10034,Apr,28,551,1160,47.5,5,Inwood/Washington Heights (North),Manhattan,Apr28
10034,Apr,29,556,1188,46.8,7,Inwood/Washington Heights (North),Manhattan,Apr29
10034,Apr,30,563,1214,46.38,6,Inwood/Washington Heights (North),Manhattan,Apr30
10035,Apr,1,147,345,NA,69,East Harlem,Manhattan,Apr01
10035,Apr,3,216,452,47.79,17,East Harlem,Manhattan,Apr03
10035,Apr,4,233,483,48.24,21,East Harlem,Manhattan,Apr04
10035,Apr,5,254,515,49.32,0,East Harlem,Manhattan,Apr05
10035,Apr,6,254,515,49.32,47,East Harlem,Manhattan,Apr06
10035,Apr,7,301,580,51.9,20,East Harlem,Manhattan,Apr07
10035,Apr,8,321,611,52.54,37,East Harlem,Manhattan,Apr08
10035,Apr,9,358,668,53.59,35,East Harlem,Manhattan,Apr09
10035,Apr,10,393,724,54.28,10,East Harlem,Manhattan,Apr10
10035,Apr,11,403,744,54.17,37,East Harlem,Manhattan,Apr11
10035,Apr,12,440,796,55.28,19,East Harlem,Manhattan,Apr12
10035,Apr,13,459,820,55.98,16,East Harlem,Manhattan,Apr13
10035,Apr,14,475,852,55.75,80,East Harlem,Manhattan,Apr14
10035,Apr,15,555,967,57.39,28,East Harlem,Manhattan,Apr15
10035,Apr,16,583,1012,57.61,24,East Harlem,Manhattan,Apr16
10035,Apr,17,607,1052,57.7,15,East Harlem,Manhattan,Apr17
10035,Apr,18,622,1083,57.43,14,East Harlem,Manhattan,Apr18
10035,Apr,19,636,1111,57.25,15,East Harlem,Manhattan,Apr19
10035,Apr,20,651,1136,57.31,13,East Harlem,Manhattan,Apr20
10035,Apr,21,664,1167,56.9,3,East Harlem,Manhattan,Apr21
10035,Apr,22,667,1172,56.91,12,East Harlem,Manhattan,Apr22
10035,Apr,23,679,1226,55.38,18,East Harlem,Manhattan,Apr23
10035,Apr,24,697,1276,54.62,16,East Harlem,Manhattan,Apr24
10035,Apr,25,713,1334,53.45,152,East Harlem,Manhattan,Apr25
10035,Apr,26,865,1637,52.84,-120,East Harlem,Manhattan,Apr26
10035,Apr,27,745,1442,51.66,12,East Harlem,Manhattan,Apr27
10035,Apr,28,757,1485,50.98,5,East Harlem,Manhattan,Apr28
10035,Apr,29,762,1535,49.64,5,East Harlem,Manhattan,Apr29
10035,Apr,30,767,1577,48.64,12,East Harlem,Manhattan,Apr30
10036,Apr,1,116,275,NA,34,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr01
10036,Apr,3,150,331,45.32,7,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr03
10036,Apr,4,157,346,45.38,3,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr04
10036,Apr,5,160,355,45.07,0,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr05
10036,Apr,6,160,355,45.07,29,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr06
10036,Apr,7,189,404,46.78,8,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr07
10036,Apr,8,197,420,46.9,10,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr08
10036,Apr,9,207,435,47.59,5,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr09
10036,Apr,10,212,457,46.39,2,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr10
10036,Apr,11,214,465,46.02,18,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr11
10036,Apr,12,232,494,46.96,3,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr12
10036,Apr,13,235,509,46.17,6,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr13
10036,Apr,14,241,523,46.08,29,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr14
10036,Apr,15,270,579,46.63,7,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr15
10036,Apr,16,277,598,46.32,9,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr16
10036,Apr,17,286,617,46.35,5,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr17
10036,Apr,18,291,632,46.04,10,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr18
10036,Apr,19,301,656,45.88,3,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr19
10036,Apr,20,304,679,44.77,5,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr20
10036,Apr,21,309,694,44.52,0,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr21
10036,Apr,22,309,695,44.46,11,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr22
10036,Apr,23,320,730,43.84,8,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr23
10036,Apr,24,328,756,43.39,5,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr24
10036,Apr,25,333,778,42.8,63,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr25
10036,Apr,26,396,925,42.81,-55,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr26
10036,Apr,27,341,819,41.64,3,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr27
10036,Apr,28,344,840,40.95,2,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr28
10036,Apr,29,346,910,38.02,4,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr29
10036,Apr,30,350,947,36.96,3,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr30
10037,Apr,1,109,204,NA,-8,Central Harlem (North)/East Harlem,Manhattan,Apr01
10037,Apr,3,101,206,49.03,7,Central Harlem (North)/East Harlem,Manhattan,Apr03
10037,Apr,4,108,222,48.65,13,Central Harlem (North)/East Harlem,Manhattan,Apr04
10037,Apr,5,121,241,50.21,0,Central Harlem (North)/East Harlem,Manhattan,Apr05
10037,Apr,6,121,241,50.21,25,Central Harlem (North)/East Harlem,Manhattan,Apr06
10037,Apr,7,146,282,51.77,11,Central Harlem (North)/East Harlem,Manhattan,Apr07
10037,Apr,8,157,302,51.99,37,Central Harlem (North)/East Harlem,Manhattan,Apr08
10037,Apr,9,194,344,56.4,22,Central Harlem (North)/East Harlem,Manhattan,Apr09
10037,Apr,10,216,380,56.84,7,Central Harlem (North)/East Harlem,Manhattan,Apr10
10037,Apr,11,223,391,57.03,9,Central Harlem (North)/East Harlem,Manhattan,Apr11
10037,Apr,12,232,405,57.28,3,Central Harlem (North)/East Harlem,Manhattan,Apr12
10037,Apr,13,235,411,57.18,11,Central Harlem (North)/East Harlem,Manhattan,Apr13
10037,Apr,14,246,427,57.61,21,Central Harlem (North)/East Harlem,Manhattan,Apr14
10037,Apr,15,267,456,58.55,14,Central Harlem (North)/East Harlem,Manhattan,Apr15
10037,Apr,16,281,487,57.7,8,Central Harlem (North)/East Harlem,Manhattan,Apr16
10037,Apr,17,289,503,57.46,7,Central Harlem (North)/East Harlem,Manhattan,Apr17
10037,Apr,18,296,521,56.81,1,Central Harlem (North)/East Harlem,Manhattan,Apr18
10037,Apr,19,297,533,55.72,2,Central Harlem (North)/East Harlem,Manhattan,Apr19
10037,Apr,20,299,540,55.37,5,Central Harlem (North)/East Harlem,Manhattan,Apr20
10037,Apr,21,304,559,54.38,0,Central Harlem (North)/East Harlem,Manhattan,Apr21
10037,Apr,22,304,559,54.38,4,Central Harlem (North)/East Harlem,Manhattan,Apr22
10037,Apr,23,308,586,52.56,4,Central Harlem (North)/East Harlem,Manhattan,Apr23
10037,Apr,24,312,609,51.23,7,Central Harlem (North)/East Harlem,Manhattan,Apr24
10037,Apr,25,319,657,48.55,63,Central Harlem (North)/East Harlem,Manhattan,Apr25
10037,Apr,26,382,776,49.23,-43,Central Harlem (North)/East Harlem,Manhattan,Apr26
10037,Apr,27,339,716,47.35,3,Central Harlem (North)/East Harlem,Manhattan,Apr27
10037,Apr,28,342,734,46.59,3,Central Harlem (North)/East Harlem,Manhattan,Apr28
10037,Apr,29,345,757,45.57,3,Central Harlem (North)/East Harlem,Manhattan,Apr29
10037,Apr,30,348,792,43.94,2,Central Harlem (North)/East Harlem,Manhattan,Apr30
10038,Apr,1,76,167,NA,17,Chinatown/Financial District,Manhattan,Apr01
10038,Apr,3,93,198,46.97,4,Chinatown/Financial District,Manhattan,Apr03
10038,Apr,4,97,211,45.97,4,Chinatown/Financial District,Manhattan,Apr04
10038,Apr,5,101,219,46.12,0,Chinatown/Financial District,Manhattan,Apr05
10038,Apr,6,101,219,46.12,13,Chinatown/Financial District,Manhattan,Apr06
10038,Apr,7,114,238,47.9,4,Chinatown/Financial District,Manhattan,Apr07
10038,Apr,8,118,246,47.97,8,Chinatown/Financial District,Manhattan,Apr08
10038,Apr,9,126,259,48.65,9,Chinatown/Financial District,Manhattan,Apr09
10038,Apr,10,135,278,48.56,2,Chinatown/Financial District,Manhattan,Apr10
10038,Apr,11,137,281,48.75,14,Chinatown/Financial District,Manhattan,Apr11
10038,Apr,12,151,300,50.33,4,Chinatown/Financial District,Manhattan,Apr12
10038,Apr,13,155,306,50.65,4,Chinatown/Financial District,Manhattan,Apr13
10038,Apr,14,159,314,50.64,1,Chinatown/Financial District,Manhattan,Apr14
10038,Apr,15,160,321,49.84,0,Chinatown/Financial District,Manhattan,Apr15
10038,Apr,16,160,328,48.78,3,Chinatown/Financial District,Manhattan,Apr16
10038,Apr,17,163,336,48.51,2,Chinatown/Financial District,Manhattan,Apr17
10038,Apr,18,165,347,47.55,1,Chinatown/Financial District,Manhattan,Apr18
10038,Apr,19,166,352,47.16,1,Chinatown/Financial District,Manhattan,Apr19
10038,Apr,20,167,355,47.04,4,Chinatown/Financial District,Manhattan,Apr20
10038,Apr,21,171,363,47.11,0,Chinatown/Financial District,Manhattan,Apr21
10038,Apr,22,171,363,47.11,7,Chinatown/Financial District,Manhattan,Apr22
10038,Apr,23,178,392,45.41,1,Chinatown/Financial District,Manhattan,Apr23
10038,Apr,24,179,407,43.98,6,Chinatown/Financial District,Manhattan,Apr24
10038,Apr,25,185,425,43.53,48,Chinatown/Financial District,Manhattan,Apr25
10038,Apr,26,233,529,44.05,-37,Chinatown/Financial District,Manhattan,Apr26
10038,Apr,27,196,456,42.98,5,Chinatown/Financial District,Manhattan,Apr27
10038,Apr,28,201,470,42.77,2,Chinatown/Financial District,Manhattan,Apr28
10038,Apr,29,203,486,41.77,4,Chinatown/Financial District,Manhattan,Apr29
10038,Apr,30,207,493,41.99,0,Chinatown/Financial District,Manhattan,Apr30
10039,Apr,1,116,226,NA,25,Central Harlem (North)/Washington Heights (South),Manhattan,Apr01
10039,Apr,3,141,271,52.03,6,Central Harlem (North)/Washington Heights (South),Manhattan,Apr03
10039,Apr,4,147,287,51.22,8,Central Harlem (North)/Washington Heights (South),Manhattan,Apr04
10039,Apr,5,155,304,50.99,0,Central Harlem (North)/Washington Heights (South),Manhattan,Apr05
10039,Apr,6,155,304,50.99,23,Central Harlem (North)/Washington Heights (South),Manhattan,Apr06
10039,Apr,7,178,340,52.35,9,Central Harlem (North)/Washington Heights (South),Manhattan,Apr07
10039,Apr,8,187,355,52.68,27,Central Harlem (North)/Washington Heights (South),Manhattan,Apr08
10039,Apr,9,214,392,54.59,19,Central Harlem (North)/Washington Heights (South),Manhattan,Apr09
10039,Apr,10,233,432,53.94,10,Central Harlem (North)/Washington Heights (South),Manhattan,Apr10
10039,Apr,11,243,446,54.48,23,Central Harlem (North)/Washington Heights (South),Manhattan,Apr11
10039,Apr,12,266,478,55.65,2,Central Harlem (North)/Washington Heights (South),Manhattan,Apr12
10039,Apr,13,268,485,55.26,9,Central Harlem (North)/Washington Heights (South),Manhattan,Apr13
10039,Apr,14,277,504,54.96,21,Central Harlem (North)/Washington Heights (South),Manhattan,Apr14
10039,Apr,15,298,537,55.49,12,Central Harlem (North)/Washington Heights (South),Manhattan,Apr15
10039,Apr,16,310,561,55.26,9,Central Harlem (North)/Washington Heights (South),Manhattan,Apr16
10039,Apr,17,319,583,54.72,4,Central Harlem (North)/Washington Heights (South),Manhattan,Apr17
10039,Apr,18,323,603,53.57,5,Central Harlem (North)/Washington Heights (South),Manhattan,Apr18
10039,Apr,19,328,615,53.33,5,Central Harlem (North)/Washington Heights (South),Manhattan,Apr19
10039,Apr,20,333,634,52.52,6,Central Harlem (North)/Washington Heights (South),Manhattan,Apr20
10039,Apr,21,339,650,52.15,2,Central Harlem (North)/Washington Heights (South),Manhattan,Apr21
10039,Apr,22,341,653,52.22,13,Central Harlem (North)/Washington Heights (South),Manhattan,Apr22
10039,Apr,23,354,697,50.79,19,Central Harlem (North)/Washington Heights (South),Manhattan,Apr23
10039,Apr,24,373,745,50.07,10,Central Harlem (North)/Washington Heights (South),Manhattan,Apr24
10039,Apr,25,383,789,48.54,81,Central Harlem (North)/Washington Heights (South),Manhattan,Apr25
10039,Apr,26,464,944,49.15,-67,Central Harlem (North)/Washington Heights (South),Manhattan,Apr26
10039,Apr,27,397,851,46.65,10,Central Harlem (North)/Washington Heights (South),Manhattan,Apr27
10039,Apr,28,407,884,46.04,2,Central Harlem (North)/Washington Heights (South),Manhattan,Apr28
10039,Apr,29,409,917,44.6,8,Central Harlem (North)/Washington Heights (South),Manhattan,Apr29
10039,Apr,30,417,949,43.94,6,Central Harlem (North)/Washington Heights (South),Manhattan,Apr30
10040,Apr,1,208,356,NA,48,Washington Heights (North),Manhattan,Apr01
10040,Apr,3,256,431,59.4,22,Washington Heights (North),Manhattan,Apr03
10040,Apr,4,278,462,60.17,16,Washington Heights (North),Manhattan,Apr04
10040,Apr,5,294,487,60.37,0,Washington Heights (North),Manhattan,Apr05
10040,Apr,6,294,487,60.37,35,Washington Heights (North),Manhattan,Apr06
10040,Apr,7,329,543,60.59,24,Washington Heights (North),Manhattan,Apr07
10040,Apr,8,353,579,60.97,46,Washington Heights (North),Manhattan,Apr08
10040,Apr,9,399,643,62.05,35,Washington Heights (North),Manhattan,Apr09
10040,Apr,10,434,693,62.63,3,Washington Heights (North),Manhattan,Apr10
10040,Apr,11,437,702,62.25,61,Washington Heights (North),Manhattan,Apr11
