zipcode,day,positive,total,zcta_cum_perc_pos,neighborhood_name,borough_group,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,newcases
10007,5/21/20,49,NA,NA,Lower Manhattan,Manhattan,593.96,8249.73,3,36.36,14.08,0
10009,5/21/20,659,NA,NA,Union Square - Lower East Side,Manhattan,1121.74,58747.99,65,110.64,23.34,0
10010,5/21/20,253,NA,NA,Gramercy Park - Murray Hill,Manhattan,781.54,32371.86,20,61.78,14.86,2
10011,5/21/20,495,NA,NA,Chelsea - Clinton,Manhattan,999.99,49500.52,33,66.67,21.55,1
10012,5/21/20,155,NA,NA,Greenwich Village - Soho,Manhattan,646.34,23981.2,7,29.19,18.11,0
10013,5/21/20,250,NA,NA,Greenwich Village - Soho,Manhattan,861.15,29031.09,18,62,20.26,0
10014,5/21/20,284,NA,NA,Greenwich Village - Soho,Manhattan,914.86,31043.16,24,77.31,21.21,-1
10016,5/21/20,645,NA,NA,Gramercy Park - Murray Hill,Manhattan,1228,52524.35,47,89.48,19,3
10017,5/21/20,134,NA,NA,Gramercy Park - Murray Hill,Manhattan,830.89,16127.22,5,31,15.76,1
10018,5/21/20,200,NA,NA,Chelsea - Clinton,Manhattan,2098.32,9531.44,3,31.47,24.42,0
10019,5/21/20,559,NA,NA,Chelsea - Clinton,Manhattan,1375.78,40631.45,43,105.83,22.91,-1
10021,5/21/20,529,NA,NA,Upper East Side,Manhattan,1197.49,44175.61,58,131.29,19.45,2
10022,5/21/20,327,NA,NA,Gramercy Park - Murray Hill,Manhattan,1077.97,30334.8,25,82.41,18.77,-1
10023,5/21/20,535,NA,NA,Upper West Side,Manhattan,887.6,60274.81,51,84.61,18.65,2
10024,5/21/20,619,NA,NA,Upper West Side,Manhattan,1079.57,57337.68,65,113.36,21.31,2
10025,5/21/20,1194,NA,NA,Upper West Side,Manhattan,1293.14,92333.47,146,158.12,24,12
10026,5/21/20,617,NA,NA,Central Harlem - Morningside Height,Manhattan,1581.32,39018.03,38,97.39,27.78,2
10027,5/21/20,971,NA,NA,Central Harlem - Morningside Height,Manhattan,1525.98,63631.04,97,152.44,29.23,1
10028,5/21/20,452,NA,NA,Upper East Side,Manhattan,919.54,49155.08,29,59,18.64,2
10029,5/21/20,1713,NA,NA,East Harlem,Manhattan,2172.71,78841.52,187,237.18,33.71,5
10030,5/21/20,477,NA,NA,Central Harlem - Morningside Height,Manhattan,1626.77,29321.91,44,150.06,30.28,0
10031,5/21/20,1232,NA,NA,Washington Heights - Inwood,Manhattan,2034.45,60556.93,115,189.9,33.69,3
10032,5/21/20,1400,NA,NA,Washington Heights - Inwood,Manhattan,2276.7,61492.57,151,245.56,33,2
10033,5/21/20,1258,NA,NA,Washington Heights - Inwood,Manhattan,2124.63,59210.43,110,185.78,32.42,5
10034,5/21/20,675,NA,NA,Washington Heights - Inwood,Manhattan,1567.08,43073.65,66,153.23,27.53,1
10035,5/21/20,913,NA,NA,East Harlem,Manhattan,2652.02,34426.65,104,302.09,32.34,2
10036,5/21/20,393,NA,NA,Chelsea - Clinton,Manhattan,1499.36,26211.25,34,129.72,23.75,2
10037,5/21/20,512,NA,NA,Central Harlem - Morningside Height,Manhattan,2479.46,20649.62,63,305.09,25.64,-1
10038,5/21/20,234,NA,NA,Lower Manhattan,Manhattan,1061.32,22047.96,26,117.92,23.78,1
10039,5/21/20,486,NA,NA,Central Harlem - Morningside Height,Manhattan,1836.91,26457.52,51,192.76,29.9,-1
10040,5/21/20,1063,NA,NA,Washington Heights - Inwood,Manhattan,2372.33,44808.28,104,232.1,33.46,2
10044,5/21/20,228,NA,NA,Upper East Side,Manhattan,1948.67,11700.29,32,273.5,30.98,0
10065,5/21/20,319,NA,NA,Upper East Side,Manhattan,1097.67,29061.49,25,86.02,17.44,1
10069,5/21/20,53,NA,NA,Upper West Side,Manhattan,836.21,6338.13,2,31.56,19.35,1
10075,5/21/20,366,NA,NA,Upper East Side,Manhattan,1548.61,23634.14,42,177.71,23.41,4
10128,5/21/20,606,NA,NA,Upper East Side,Manhattan,987.74,61351.93,34,55.42,18.4,0
10280,5/21/20,43,NA,NA,Lower Manhattan,Manhattan,447.05,9618.7,0,0,14.57,0
10282,5/21/20,68,NA,NA,Lower Manhattan,Manhattan,1232.9,5515.44,14,253.83,26.46,0
10301,5/21/20,1103,NA,NA,Stapleton - St. George,Staten Island,2784.4,39613.55,96,242.34,34.25,5
10302,5/21/20,615,NA,NA,Port Richmond,Staten Island,3275.81,18773.99,30,159.8,38.57,0
10303,5/21/20,818,NA,NA,Port Richmond,Staten Island,3118.37,26231.66,40,152.49,36.08,1
10304,5/21/20,1332,NA,NA,Stapleton - St. George,Staten Island,3137.9,42448.71,151,355.72,34.54,5
10305,5/21/20,1188,NA,NA,Stapleton - St. George,Staten Island,2791.29,42560.99,69,162.12,32.26,-1
10306,5/21/20,1403,NA,NA,South Beach - Tottenville,Staten Island,2613.36,53685.66,72,134.11,29.23,3
10307,5/21/20,365,NA,NA,South Beach - Tottenville,Staten Island,2399.02,15214.56,14,92.02,30.23,0
10308,5/21/20,616,NA,NA,South Beach - Tottenville,Staten Island,2078.6,29635.33,25,84.36,27.92,2
10309,5/21/20,816,NA,NA,South Beach - Tottenville,Staten Island,2472.35,33004.98,28,84.84,29.33,2
10310,5/21/20,702,NA,NA,Port Richmond,Staten Island,2940.81,23870.96,29,121.49,31.62,0
10312,5/21/20,1450,NA,NA,South Beach - Tottenville,Staten Island,2404.47,60304.33,57,94.52,29.83,2
10314,5/21/20,2547,NA,NA,Willowbrook,Staten Island,2804.01,90834.29,167,183.85,32.88,1
10451,5/21/20,1543,NA,NA,High Bridge - Morrisania,Bronx,3233.53,47718.77,145,303.86,36.45,-3
10452,5/21/20,2231,NA,NA,High Bridge - Morrisania,Bronx,2896.08,77035.04,152,197.31,36.76,-1
10453,5/21/20,2247,NA,NA,Crotona - Tremont,Bronx,2767.79,81184.04,148,182.3,37.89,6
10454,5/21/20,1088,NA,NA,Hunts Point - Mott Haven,Bronx,2846.42,38223.41,98,256.39,33.04,3
10455,5/21/20,1206,NA,NA,Hunts Point - Mott Haven,Bronx,2859.56,42174.38,93,220.51,36.48,0
10456,5/21/20,2366,NA,NA,High Bridge - Morrisania,Bronx,2532.05,93441.91,258,276.11,34.7,5
10457,5/21/20,1958,NA,NA,Crotona - Tremont,Bronx,2621.68,74685.06,169,226.28,35.62,0
10458,5/21/20,1937,NA,NA,Fordham - Bronx Park,Bronx,2311.24,83807.74,108,128.87,35.62,1
10459,5/21/20,1425,NA,NA,Hunts Point - Mott Haven,Bronx,2946.98,48354.56,150,310.21,38.81,1
10460,5/21/20,1565,NA,NA,Crotona - Tremont,Bronx,2605.15,60073.25,110,183.11,37.3,2
10461,5/21/20,1824,NA,NA,Pelham - Throgs Neck,Bronx,3686.37,49479.56,126,254.65,33.86,-2
10462,5/21/20,2183,NA,NA,Pelham - Throgs Neck,Bronx,2822.88,77332.41,157,203.02,34.23,4
10463,5/21/20,1828,NA,NA,Kingsbridge - Riverdale,Bronx,2564.27,71287.33,178,249.69,32.37,3
10464,5/21/20,117,NA,NA,Pelham - Throgs Neck,Bronx,2687.7,4353.16,6,137.83,25.94,0
10465,5/21/20,1446,NA,NA,Pelham - Throgs Neck,Bronx,3360.41,43030.43,70,162.68,30.9,2
10466,5/21/20,2255,NA,NA,Northeast Bronx,Bronx,3124.71,72166.65,151,209.24,39.04,6
10467,5/21/20,3193,NA,NA,Fordham - Bronx Park,Bronx,3168.16,100784.05,277,274.85,38.8,1
10468,5/21/20,2575,NA,NA,Fordham - Bronx Park,Bronx,3358.06,76681.12,176,229.52,39.09,3
10469,5/21/20,2838,NA,NA,Northeast Bronx,Bronx,3968.77,71508.25,307,429.32,39.61,2
10470,5/21/20,435,NA,NA,Northeast Bronx,Bronx,3084.29,14103.75,13,92.17,29.95,1
10471,5/21/20,766,NA,NA,Kingsbridge - Riverdale,Bronx,3605.17,21247.28,65,305.92,25.2,5
10472,5/21/20,1856,NA,NA,Pelham - Throgs Neck,Bronx,2732.87,67913.94,166,244.43,40.64,3
10473,5/21/20,1828,NA,NA,Pelham - Throgs Neck,Bronx,2951.94,61925.28,116,187.32,36.29,4
10474,5/21/20,315,NA,NA,Hunts Point - Mott Haven,Bronx,2532.55,12438.07,19,152.76,37.89,0
10475,5/21/20,1644,NA,NA,Northeast Bronx,Bronx,3758.3,43743.21,157,358.91,35.26,9
11004,5/21/20,549,NA,NA,Southeast Queens,Queens,2926.66,18758.55,54,287.87,32.46,5
11101,5/21/20,599,NA,NA,Long Island City - Astoria,Queens,1701.51,35204.11,36,102.26,25.88,3
11102,5/21/20,575,NA,NA,Long Island City - Astoria,Queens,1762.02,32632.92,68,208.38,29.89,-1
11103,5/21/20,528,NA,NA,Long Island City - Astoria,Queens,1443.19,36585.65,42,114.8,28.68,0
11104,5/21/20,466,NA,NA,Long Island City - Astoria,Queens,1880.88,24775.7,34,137.23,30.55,1
11105,5/21/20,473,NA,NA,Long Island City - Astoria,Queens,1317.74,35894.88,39,108.65,24.93,0
11106,5/21/20,614,NA,NA,Long Island City - Astoria,Queens,1588.02,38664.4,41,106.04,29.56,0
11109,5/21/20,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,14.98,0
11201,5/21/20,642,NA,NA,Downtown - Heights - Slope,Brooklyn,1054.05,60908.15,78,128.06,20.9,3
11203,5/21/20,1947,NA,NA,East Flatbush - Flatbush,Brooklyn,2652.86,73392.42,225,306.57,37.76,6
11204,5/21/20,1931,NA,NA,Borough Park,Brooklyn,2434.37,79322.45,134,168.93,29.72,11
11205,5/21/20,684,NA,NA,Downtown - Heights - Slope,Brooklyn,1554.08,44013.21,44,99.97,26.55,2
11206,5/21/20,1504,NA,NA,Williamsburg - Bushwick,Brooklyn,1759.13,85496.61,144,168.43,30.24,6
11207,5/21/20,1964,NA,NA,East New York,Brooklyn,2202.86,89156.75,193,216.47,34.83,4
11208,5/21/20,2245,NA,NA,East New York,Brooklyn,2348.14,95607.69,214,223.83,38.17,27
11209,5/21/20,1074,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1601.05,67081.12,100,149.07,27.62,4
11210,5/21/20,1596,NA,NA,East Flatbush - Flatbush,Brooklyn,2378.92,67089.29,125,186.32,36.17,5
11211,5/21/20,1987,NA,NA,Greenpoint,Brooklyn,1995.09,99594.67,119,119.48,27.76,4
11212,5/21/20,1724,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2166.1,79589.99,211,265.11,34.27,5
11213,5/21/20,1301,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2019.37,64425.94,127,197.13,34.84,0
11214,5/21/20,1457,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1561.07,93333.46,161,172.5,34.18,1
11215,5/21/20,588,NA,NA,Downtown - Heights - Slope,Brooklyn,840.81,69932.3,42,60.06,22.24,-1
11216,5/21/20,694,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1249.6,55537.72,60,108.03,27.22,3
11217,5/21/20,596,NA,NA,Downtown - Heights - Slope,Brooklyn,1255.35,47476.67,72,151.65,29.93,5
11218,5/21/20,1628,NA,NA,Borough Park,Brooklyn,2147.57,75806.47,120,158.3,32.9,0
11219,5/21/20,2878,NA,NA,Borough Park,Brooklyn,3099.35,92858.07,204,219.69,26.02,16
11220,5/21/20,1443,NA,NA,Sunset Park,Brooklyn,1465.72,98450,148,150.33,35.27,3
11221,5/21/20,1226,NA,NA,Williamsburg - Bushwick,Brooklyn,1501.12,81672.44,117,143.26,31.7,1
11222,5/21/20,425,NA,NA,Greenpoint,Brooklyn,1169.22,36349.16,28,77.03,22.85,1
11223,5/21/20,1626,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2033.59,79957.11,132,165.09,33.27,3
11224,5/21/20,1090,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2450.14,44487.34,188,422.59,34.98,1
11225,5/21/20,1108,NA,NA,East Flatbush - Flatbush,Brooklyn,1919.9,57711.49,124,214.86,34.77,2
11226,5/21/20,2122,NA,NA,East Flatbush - Flatbush,Brooklyn,2142.11,99061.32,243,245.3,36.71,3
11228,5/21/20,617,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1395.45,44215.08,75,169.63,31.74,1
11229,5/21/20,1487,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,1751.28,84909.16,128,150.75,31.87,3
11230,5/21/20,2210,NA,NA,Borough Park,Brooklyn,2478.53,89165.77,198,222.06,32.64,10
11231,5/21/20,398,NA,NA,Downtown - Heights - Slope,Brooklyn,1075.83,36994.7,33,89.2,25.98,0
11232,5/21/20,495,NA,NA,Sunset Park,Brooklyn,1750.91,28271.09,38,134.41,37.89,2
11233,5/21/20,1193,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1653.6,72145.54,122,169.1,34.46,-1
11234,5/21/20,2163,NA,NA,Canarsie - Flatlands,Brooklyn,2269.56,95304.8,165,173.13,36.15,4
11235,5/21/20,1943,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2442.79,79540.14,257,323.11,35.09,2
11236,5/21/20,2572,NA,NA,Canarsie - Flatlands,Brooklyn,2655.74,96846.99,265,273.63,39.81,5
11237,5/21/20,904,NA,NA,Williamsburg - Bushwick,Brooklyn,1783.19,50695.72,100,197.26,35.93,0
11238,5/21/20,733,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1357.01,54015.79,87,161.06,29.41,0
11239,5/21/20,487,NA,NA,Canarsie - Flatlands,Brooklyn,3923.19,12413.37,76,612.24,36.48,2
11354,5/21/20,1122,NA,NA,Flushing - Clearview,Queens,2020.95,55518.32,247,444.9,37.2,2
11355,5/21/20,1211,NA,NA,Flushing - Clearview,Queens,1513.49,80013.97,137,171.22,38.52,3
11356,5/21/20,532,NA,NA,Flushing - Clearview,Queens,2281.04,23322.74,39,167.22,35.78,0
11357,5/21/20,783,NA,NA,Flushing - Clearview,Queens,1958.7,39975.56,77,192.62,32.8,0
11358,5/21/20,538,NA,NA,Flushing - Clearview,Queens,1513.72,35541.5,33,92.85,30.59,3
11360,5/21/20,300,NA,NA,Flushing - Clearview,Queens,1590.4,18863.17,16,84.82,25.77,0
11361,5/21/20,431,NA,NA,Bayside - Little Neck,Queens,1540.83,27971.99,39,139.43,29.49,0
11362,5/21/20,295,NA,NA,Bayside - Little Neck,Queens,1663.1,17738.01,17,95.84,30.71,2
11363,5/21/20,97,NA,NA,Bayside - Little Neck,Queens,1354.93,7159.03,3,41.91,28.7,0
11364,5/21/20,451,NA,NA,Bayside - Little Neck,Queens,1304.88,34562.6,25,72.33,28.49,1
11365,5/21/20,800,NA,NA,Fresh Meadows,Queens,1816.09,44050.79,54,122.59,33.61,2
11366,5/21/20,369,NA,NA,Fresh Meadows,Queens,2678.3,13777.39,22,159.68,36.43,0
11367,5/21/20,986,NA,NA,Fresh Meadows,Queens,2345.43,42039.24,54,128.45,33.82,5
11368,5/21/20,4274,NA,NA,West Queens,Queens,3829.95,111594.1,372,333.35,46.18,6
11369,5/21/20,1512,NA,NA,West Queens,Queens,4146.76,36462.23,153,419.61,44.71,-1
11370,5/21/20,1283,NA,NA,West Queens,Queens,3916.52,32758.65,49,149.58,41.41,0
11372,5/21/20,2402,NA,NA,West Queens,Queens,3839.34,62562.88,221,353.24,43.96,3
11373,5/21/20,3093,NA,NA,West Queens,Queens,3330.25,92875.81,271,291.79,41.58,6
11374,5/21/20,1032,NA,NA,Ridgewood - Forest Hills,Queens,2454.36,42047.63,80,190.26,33.45,2
11375,5/21/20,1457,NA,NA,Ridgewood - Forest Hills,Queens,2065.11,70552.99,168,238.12,32.79,2
11377,5/21/20,2096,NA,NA,West Queens,Queens,2424,86468.55,167,193.13,35.73,12
11378,5/21/20,704,NA,NA,West Queens,Queens,2035.07,34593.45,61,176.33,32.18,0
11379,5/21/20,777,NA,NA,Ridgewood - Forest Hills,Queens,2146.67,36195.55,78,215.5,32.8,-1
11385,5/21/20,2044,NA,NA,Ridgewood - Forest Hills,Queens,1985.82,102929.91,109,105.9,35.28,5
11411,5/21/20,656,NA,NA,Southeast Queens,Queens,3200.9,20494.26,35,170.78,41.39,4
11412,5/21/20,1185,NA,NA,Jamaica,Queens,3011.67,39346.92,72,182.99,39.65,0
11413,5/21/20,1250,NA,NA,Southeast Queens,Queens,2863.82,43647.97,60,137.46,39.66,-2
11414,5/21/20,788,NA,NA,Southwest Queens,Queens,2787.85,28265.56,51,180.43,38.78,3
11415,5/21/20,510,NA,NA,Southwest Queens,Queens,2651.52,19234.25,41,213.16,34.71,1
11416,5/21/20,676,NA,NA,Southwest Queens,Queens,2539.98,26614.42,49,184.11,40.21,2
11417,5/21/20,856,NA,NA,Southwest Queens,Queens,2737.39,31270.63,35,111.93,36.75,2
11418,5/21/20,1039,NA,NA,Southwest Queens,Queens,2726.66,38105.16,86,225.69,37.94,4
11419,5/21/20,1123,NA,NA,Southwest Queens,Queens,2208.51,50848.81,81,159.3,38.36,3
11420,5/21/20,1306,NA,NA,Southwest Queens,Queens,2697.47,48415.71,91,187.96,38.36,10
11421,5/21/20,1144,NA,NA,Southwest Queens,Queens,2710.29,42209.49,92,217.96,38.94,0
11422,5/21/20,930,NA,NA,Southeast Queens,Queens,2757.87,33721.62,41,121.58,39.03,3
11423,5/21/20,1029,NA,NA,Jamaica,Queens,3211.5,32041.14,83,259.04,40.09,5
11426,5/21/20,485,NA,NA,Southeast Queens,Queens,2381.74,20363.28,27,132.59,37.71,1
11427,5/21/20,750,NA,NA,Southeast Queens,Queens,3231.03,23212.38,43,185.25,37.71,1
11428,5/21/20,643,NA,NA,Southeast Queens,Queens,3326.87,19327.45,38,196.61,42.55,2
11429,5/21/20,893,NA,NA,Southeast Queens,Queens,3185.15,28036.33,61,217.57,40.53,8
11432,5/21/20,1704,NA,NA,Jamaica,Queens,2696.4,63195.4,218,344.96,40.16,3
11433,5/21/20,895,NA,NA,Jamaica,Queens,2483.64,36035.76,69,191.48,38.52,6
11434,5/21/20,1967,NA,NA,Jamaica,Queens,2912.52,67536.11,145,214.7,37.21,6
11435,5/21/20,1550,NA,NA,Jamaica,Queens,2687.99,57663.84,128,221.98,35.77,4
11436,5/21/20,499,NA,NA,Jamaica,Queens,2398.18,20807.42,36,173.02,37.13,1
11691,5/21/20,2174,NA,NA,Rockaway,Queens,3357.06,64759.02,289,446.27,41.15,9
11692,5/21/20,559,NA,NA,Rockaway,Queens,2778.3,20120.24,79,392.64,37.52,1
11693,5/21/20,314,NA,NA,Rockaway,Queens,2536.09,12381.27,25,201.92,36.23,0
11694,5/21/20,668,NA,NA,Rockaway,Queens,3281.62,20355.78,73,358.62,32.98,3
11697,5/21/20,96,NA,NA,Rockaway,Queens,2714.4,3536.69,2,56.55,15.02,1
10001,5/22/20,343,NA,NA,Chelsea - Clinton,Manhattan,1455.67,23563.03,17,72.15,21.97,5
10002,5/22/20,994,NA,NA,Union Square - Lower East Side,Manhattan,1295.02,76755.41,142,185,31.26,8
10003,5/22/20,437,NA,NA,Union Square - Lower East Side,Manhattan,812.24,53801.62,30,55.76,19.56,3
10004,5/22/20,30,NA,NA,Lower Manhattan,Manhattan,821.78,3650.61,1,27.39,19.61,0
10005,5/22/20,59,NA,NA,Lower Manhattan,Manhattan,702.71,8396.11,2,23.82,15.86,0
10006,5/22/20,23,NA,NA,Lower Manhattan,Manhattan,665.17,3457.77,0,0,14.56,0
10007,5/22/20,49,NA,NA,Lower Manhattan,Manhattan,593.96,8249.73,3,36.36,14.08,0
10009,5/22/20,663,NA,NA,Union Square - Lower East Side,Manhattan,1128.55,58747.99,65,110.64,23.34,4
10010,5/22/20,253,NA,NA,Gramercy Park - Murray Hill,Manhattan,781.54,32371.86,20,61.78,14.86,0
10011,5/22/20,501,NA,NA,Chelsea - Clinton,Manhattan,1012.11,49500.52,33,66.67,21.55,6
10012,5/22/20,156,NA,NA,Greenwich Village - Soho,Manhattan,650.51,23981.2,7,29.19,18.11,1
10013,5/22/20,252,NA,NA,Greenwich Village - Soho,Manhattan,868.03,29031.09,18,62,20.26,2
10014,5/22/20,285,NA,NA,Greenwich Village - Soho,Manhattan,918.08,31043.16,24,77.31,21.21,1
10016,5/22/20,649,NA,NA,Gramercy Park - Murray Hill,Manhattan,1235.62,52524.35,47,89.48,19,4
10017,5/22/20,134,NA,NA,Gramercy Park - Murray Hill,Manhattan,830.89,16127.22,5,31,15.76,0
10018,5/22/20,200,NA,NA,Chelsea - Clinton,Manhattan,2098.32,9531.44,3,31.47,24.42,0
10019,5/22/20,566,NA,NA,Chelsea - Clinton,Manhattan,1393.01,40631.45,43,105.83,22.91,7
10021,5/22/20,533,NA,NA,Upper East Side,Manhattan,1206.55,44175.61,58,131.29,19.45,4
10022,5/22/20,327,NA,NA,Gramercy Park - Murray Hill,Manhattan,1077.97,30334.8,25,82.41,18.77,0
10023,5/22/20,538,NA,NA,Upper West Side,Manhattan,892.58,60274.81,51,84.61,18.65,3
10024,5/22/20,623,NA,NA,Upper West Side,Manhattan,1086.55,57337.68,65,113.36,21.31,4
10025,5/22/20,1213,NA,NA,Upper West Side,Manhattan,1313.72,92333.47,147,159.21,24,19
10026,5/22/20,619,NA,NA,Central Harlem - Morningside Height,Manhattan,1586.45,39018.03,38,97.39,27.78,2
10027,5/22/20,977,NA,NA,Central Harlem - Morningside Height,Manhattan,1535.41,63631.04,98,154.01,29.23,6
10028,5/22/20,453,NA,NA,Upper East Side,Manhattan,921.57,49155.08,29,59,18.64,1
10029,5/22/20,1721,NA,NA,East Harlem,Manhattan,2182.86,78841.52,188,238.45,33.71,8
10030,5/22/20,478,NA,NA,Central Harlem - Morningside Height,Manhattan,1630.18,29321.91,45,153.47,30.28,1
10031,5/22/20,1237,NA,NA,Washington Heights - Inwood,Manhattan,2042.71,60556.93,115,189.9,33.69,5
10032,5/22/20,1421,NA,NA,Washington Heights - Inwood,Manhattan,2310.85,61492.57,151,245.56,33,21
10033,5/22/20,1270,NA,NA,Washington Heights - Inwood,Manhattan,2144.89,59210.43,110,185.78,32.42,12
10034,5/22/20,678,NA,NA,Washington Heights - Inwood,Manhattan,1574.05,43073.65,66,153.23,27.53,3
10035,5/22/20,917,NA,NA,East Harlem,Manhattan,2663.63,34426.65,105,305,32.34,4
10036,5/22/20,395,NA,NA,Chelsea - Clinton,Manhattan,1506.99,26211.25,34,129.72,23.75,2
10037,5/22/20,513,NA,NA,Central Harlem - Morningside Height,Manhattan,2484.31,20649.62,64,309.93,25.64,1
10038,5/22/20,234,NA,NA,Lower Manhattan,Manhattan,1061.32,22047.96,26,117.92,23.78,0
10039,5/22/20,489,NA,NA,Central Harlem - Morningside Height,Manhattan,1848.25,26457.52,51,192.76,29.9,3
10040,5/22/20,1063,NA,NA,Washington Heights - Inwood,Manhattan,2372.33,44808.28,104,232.1,33.46,0
10044,5/22/20,228,NA,NA,Upper East Side,Manhattan,1948.67,11700.29,32,273.5,30.98,0
10065,5/22/20,321,NA,NA,Upper East Side,Manhattan,1104.55,29061.49,25,86.02,17.44,2
10069,5/22/20,54,NA,NA,Upper West Side,Manhattan,851.99,6338.13,2,31.56,19.35,1
10075,5/22/20,368,NA,NA,Upper East Side,Manhattan,1557.07,23634.14,44,186.17,23.41,2
10128,5/22/20,608,NA,NA,Upper East Side,Manhattan,991,61351.93,34,55.42,18.4,2
10280,5/22/20,44,NA,NA,Lower Manhattan,Manhattan,457.44,9618.7,0,0,14.57,1
10282,5/22/20,68,NA,NA,Lower Manhattan,Manhattan,1232.9,5515.44,14,253.83,26.46,0
10301,5/22/20,1112,NA,NA,Stapleton - St. George,Staten Island,2807.12,39613.55,96,242.34,34.25,9
10302,5/22/20,616,NA,NA,Port Richmond,Staten Island,3281.14,18773.99,30,159.8,38.57,1
10303,5/22/20,820,NA,NA,Port Richmond,Staten Island,3125.99,26231.66,41,156.3,36.08,2
10304,5/22/20,1337,NA,NA,Stapleton - St. George,Staten Island,3149.68,42448.71,154,362.79,34.54,5
10305,5/22/20,1190,NA,NA,Stapleton - St. George,Staten Island,2795.99,42560.99,69,162.12,32.26,2
10306,5/22/20,1404,NA,NA,South Beach - Tottenville,Staten Island,2615.22,53685.66,72,134.11,29.23,1
10307,5/22/20,367,NA,NA,South Beach - Tottenville,Staten Island,2412.16,15214.56,14,92.02,30.23,2
10308,5/22/20,617,NA,NA,South Beach - Tottenville,Staten Island,2081.97,29635.33,25,84.36,27.92,1
10309,5/22/20,817,NA,NA,South Beach - Tottenville,Staten Island,2475.38,33004.98,28,84.84,29.33,1
10310,5/22/20,703,NA,NA,Port Richmond,Staten Island,2945,23870.96,30,125.68,31.62,1
10312,5/22/20,1455,NA,NA,South Beach - Tottenville,Staten Island,2412.76,60304.33,57,94.52,29.83,5
10314,5/22/20,2551,NA,NA,Willowbrook,Staten Island,2808.41,90834.29,169,186.05,32.88,4
10451,5/22/20,1547,NA,NA,High Bridge - Morrisania,Bronx,3241.91,47718.77,144,301.77,36.45,4
10452,5/22/20,2248,NA,NA,High Bridge - Morrisania,Bronx,2918.15,77035.04,152,197.31,36.76,17
10453,5/22/20,2258,NA,NA,Crotona - Tremont,Bronx,2781.34,81184.04,153,188.46,37.89,11
10454,5/22/20,1091,NA,NA,Hunts Point - Mott Haven,Bronx,2854.27,38223.41,98,256.39,33.04,3
10455,5/22/20,1215,NA,NA,Hunts Point - Mott Haven,Bronx,2880.9,42174.38,95,225.26,36.48,9
10456,5/22/20,2374,NA,NA,High Bridge - Morrisania,Bronx,2540.62,93441.91,258,276.11,34.7,8
10457,5/22/20,1961,NA,NA,Crotona - Tremont,Bronx,2625.69,74685.06,169,226.28,35.62,3
10458,5/22/20,1942,NA,NA,Fordham - Bronx Park,Bronx,2317.21,83807.74,109,130.06,35.62,5
10459,5/22/20,1427,NA,NA,Hunts Point - Mott Haven,Bronx,2951.12,48354.56,151,312.28,38.81,2
10460,5/22/20,1570,NA,NA,Crotona - Tremont,Bronx,2613.48,60073.25,110,183.11,37.3,5
10461,5/22/20,1827,NA,NA,Pelham - Throgs Neck,Bronx,3692.43,49479.56,128,258.69,33.86,3
10462,5/22/20,2186,NA,NA,Pelham - Throgs Neck,Bronx,2826.76,77332.41,157,203.02,34.23,3
10463,5/22/20,1836,NA,NA,Kingsbridge - Riverdale,Bronx,2575.49,71287.33,178,249.69,32.37,8
10464,5/22/20,117,NA,NA,Pelham - Throgs Neck,Bronx,2687.7,4353.16,6,137.83,25.94,0
10465,5/22/20,1450,NA,NA,Pelham - Throgs Neck,Bronx,3369.71,43030.43,70,162.68,30.9,4
10466,5/22/20,2266,NA,NA,Northeast Bronx,Bronx,3139.95,72166.65,152,210.62,39.04,11
10467,5/22/20,3202,NA,NA,Fordham - Bronx Park,Bronx,3177.09,100784.05,281,278.81,38.8,9
10468,5/22/20,2592,NA,NA,Fordham - Bronx Park,Bronx,3380.23,76681.12,179,233.43,39.09,17
10469,5/22/20,2851,NA,NA,Northeast Bronx,Bronx,3986.95,71508.25,310,433.52,39.61,13
10470,5/22/20,437,NA,NA,Northeast Bronx,Bronx,3098.47,14103.75,13,92.17,29.95,2
10471,5/22/20,770,NA,NA,Kingsbridge - Riverdale,Bronx,3623.99,21247.28,65,305.92,25.2,4
10472,5/22/20,1864,NA,NA,Pelham - Throgs Neck,Bronx,2744.65,67913.94,166,244.43,40.64,8
10473,5/22/20,1835,NA,NA,Pelham - Throgs Neck,Bronx,2963.25,61925.28,116,187.32,36.29,7
10474,5/22/20,315,NA,NA,Hunts Point - Mott Haven,Bronx,2532.55,12438.07,19,152.76,37.89,0
10475,5/22/20,1649,NA,NA,Northeast Bronx,Bronx,3769.73,43743.21,157,358.91,35.26,5
