zipcode,day,neighborhood_name,borough_group,positive,covid_case_rate,covid_death_count,covid_death_rate,incidence_rate,newcases,pop_denominator
11004,2020-11-08,Bellerose/Douglaston-Little Neck,Queens,696,3710.31,69,367.83,-10.661549123087585,-2,18759
11101,2020-11-08,Astoria (South)/Long Island City/Sunnyside,Queens,873,2479.82,39,110.78,5.681172594023407,2,35204
11102,2020-11-08,Astoria (North),Queens,874,2678.28,85,260.47,6.128765360218185,2,32633
11103,2020-11-08,Astoria (North)/Astoria (South),Queens,810,2213.98,57,155.8,2.733285956376756,1,36586
11104,2020-11-08,Sunnyside,Queens,641,2587.21,42,169.52,8.072328059412333,2,24776
11105,2020-11-08,Ditmars Steinway,Queens,695,1936.21,44,122.58,11.143613316617913,4,35895
11106,2020-11-08,Astoria (South),Queens,916,2369.1,57,147.42,5.172770535899027,2,38664
11109,2020-11-08,Long Island City,Queens,77,1518.55,2,39.44,19.7199763360284,1,5071
11201,2020-11-08,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,966,1585.99,97,159.26,0,0,60908
11203,2020-11-08,East Flatbush (North)/East Flatbush (South),Brooklyn,2467,3361.38,247,336.55,4.087638979725311,3,73392
11204,2020-11-08,Bensonhurst/Mapleton,Brooklyn,2880,3630.75,154,194.14,16.388895892690552,13,79322
11205,2020-11-08,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,991,2251.6,51,115.87,9.08822393383773,4,44013
11206,2020-11-08,Williamsburg (South),Brooklyn,2164,2531.09,158,184.8,12.865948512813315,11,85497
11207,2020-11-08,Cypress Hills/East New York,Brooklyn,2649,2971.17,219,245.63,6.729701537736801,6,89157
11208,2020-11-08,Cypress Hills/East New York,Brooklyn,3073,3214.18,252,263.58,10.459375784453183,10,95608
11209,2020-11-08,Bay Ridge/Fort Hamilton,Brooklyn,1578,2352.38,120,178.89,7.453675407343361,5,67081
11210,2020-11-08,Flatlands/Midwood,Brooklyn,2437,3632.47,152,226.56,2.981114638763434,2,67089
11211,2020-11-08,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2973,2985.1,141,141.57,15.060997038003917,15,99595
11212,2020-11-08,Ocean Hill-Brownsville,Brooklyn,2326,2922.48,236,296.52,1.2564392511622064,1,79590
11213,2020-11-08,Crown Heights (East),Brooklyn,1855,2879.28,152,235.93,7.760841896128893,5,64426
11214,2020-11-08,Bath Beach/Bensonhurst/Gravesend,Brooklyn,2133,2285.35,190,203.57,0,0,93333
11215,2020-11-08,Gowanus/Park Slope/Windsor Terrace,Brooklyn,844,1206.88,47,67.21,1.4299605330892866,1,69932
11216,2020-11-08,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,1027,1849.19,76,136.84,10.803413878785697,6,55538
11217,2020-11-08,Boerum Hill/Park Slope,Brooklyn,778,1638.7,87,183.25,2.1062830423152263,1,47477
11218,2020-11-08,Kensington/Windsor Terrace,Brooklyn,2287,3016.89,140,184.68,7.914940769859905,6,75806
11219,2020-11-08,Borough Park,Brooklyn,4010,4318.42,248,267.07,16.153697042796527,15,92858
11220,2020-11-08,Sunset Park,Brooklyn,2261,2296.6,169,171.66,7.110208227526663,7,98450
11221,2020-11-08,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1776,2174.54,151,184.88,7.346459006758743,6,81672
11222,2020-11-08,Greenpoint,Brooklyn,653,1796.46,34,93.54,8.253321962089741,3,36349
11223,2020-11-08,Gravesend/Homecrest,Brooklyn,2938,3674.47,145,181.35,15.008066835924309,12,79957
11224,2020-11-08,Brighton Beach/Coney Island/Seagate,Brooklyn,1580,3551.57,220,494.52,6.743543057522422,3,44487
11225,2020-11-08,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1467,2541.95,143,247.78,6.931087660931191,4,57711
11226,2020-11-08,Flatbush/Prospect Lefferts Gardens,Brooklyn,2836,2862.87,308,310.92,5.047395039420155,5,99061
11228,2020-11-08,Bath Beach/Dyker Heights,Brooklyn,906,2049.07,89,201.29,0,0,44215
11229,2020-11-08,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,2421,2851.28,158,186.08,10.599583083065399,9,84909
11230,2020-11-08,Midwood,Brooklyn,3748,4203.41,242,271.4,10.093533409595585,9,89166
11231,2020-11-08,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,545,1473.18,35,94.61,8.109203946479253,3,36995
11232,2020-11-08,Sunset Park,Brooklyn,725,2564.46,44,155.64,10.611580771815643,3,28271
11233,2020-11-08,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1614,2237.14,143,198.21,4.158234690765947,3,72146
11234,2020-11-08,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2861,3001.95,196,205.66,-1.0492628928177954,-1,95305
11235,2020-11-08,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2799,3518.98,310,389.74,3.771687201408097,3,79540
11236,2020-11-08,Canarsie,Brooklyn,3275,3381.62,306,315.96,0,0,96847
11237,2020-11-08,Bushwick/East Williamsburg,Brooklyn,1316,2595.88,114,224.87,0,0,50696
11238,2020-11-08,Clinton Hill/Prospect Heights,Brooklyn,1041,1927.21,104,192.54,7.4052132701421804,4,54016
11239,2020-11-08,East New York,Brooklyn,628,5059.06,92,741.14,16.11214049786514,2,12413
11354,2020-11-08,Flushing/Murray Hill,Queens,1586,2856.71,303,545.77,5.403652869339673,3,55518
11355,2020-11-08,Flushing/Murray Hill/Queensboro Hill,Queens,1736,2169.62,171,213.71,6.2489064413727595,5,80014
11356,2020-11-08,College Point,Queens,732,3138.57,42,180.08,12.862839257385414,3,23323
11357,2020-11-08,Whitestone,Queens,1029,2574.07,106,265.16,7.504502701620972,3,39976
11358,2020-11-08,Auburndale/Murray Hill,Queens,720,2025.8,44,123.8,-5.627145349164369,-2,35542
11360,2020-11-08,Bayside (North),Queens,394,2088.73,28,148.44,5.3013836611355565,1,18863
11361,2020-11-08,Bayside (North)/Bayside (South),Queens,576,2059.2,58,207.35,-3.575003575003575,-1,27972
11362,2020-11-08,Douglaston-Little Neck,Queens,390,2198.67,36,202.95,5.637614161686773,1,17738
11363,2020-11-08,Douglaston-Little Neck,Queens,120,1676.2,5,69.84,0,0,7159
11364,2020-11-08,Bayside (South)/Oakland Gardens,Queens,601,1738.87,35,101.27,5.786534733674738,2,34563
11365,2020-11-08,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,1093,2481.23,69,156.64,0,0,44051
11366,2020-11-08,Fresh Meadows/Hillcrest,Queens,487,3534.78,30,217.75,21.77542280612615,3,13777
11367,2020-11-08,Kew Gardens Hills/Pomonok,Queens,1405,3342.12,68,161.75,7.136230642974382,3,42039
11368,2020-11-08,Corona/North Corona,Queens,5443,4877.5,448,401.45,8.064949728480025,9,111594
11369,2020-11-08,Airport/East Elmhurst,Queens,1872,5134.08,182,499.15,10.97032527014426,4,36462
11370,2020-11-08,Jackson Heights/Rikers Island,Queens,1561,4765.15,65,198.42,12.210384932384994,4,32759
11372,2020-11-08,Jackson Heights,Queens,3086,4932.64,265,423.57,17.582277064718763,11,62563
11373,2020-11-08,Elmhurst,Queens,3867,4163.62,299,321.94,19.380679615831863,18,92876
11374,2020-11-08,Rego Park,Queens,1434,3410.42,101,240.2,14.269406392694064,6,42048
11375,2020-11-08,Forest Hills,Queens,1903,2697.26,186,263.63,5.669496690431306,4,70553
11377,2020-11-08,Woodside,Queens,2807,3246.27,197,227.83,20.816708878326335,18,86469
11378,2020-11-08,Maspeth,Queens,947,2737.51,74,213.91,11.563032983551585,4,34593
11379,2020-11-08,Middle Village,Queens,1026,2834.6,102,281.8,8.288208641838878,3,36196
11385,2020-11-08,Glendale/Ridgewood,Queens,2827,2746.53,144,139.9,0,0,102930
11411,2020-11-08,Cambria Heights,Queens,781,3810.82,50,243.97,4.879476920074168,1,20494
11412,2020-11-08,St. Albans,Queens,1410,3583.51,90,228.73,5.082979642666531,2,39347
11413,2020-11-08,Laurelton/Rosedale,Queens,1510,3459.5,104,238.27,0,0,43648
11414,2020-11-08,Hamilton Beach/Howard Beach/Lindenwood,Queens,985,3484.81,63,222.89,0,0,28266
11415,2020-11-08,Kew Gardens,Queens,688,3576.95,53,275.55,10.398253093480296,2,19234
11416,2020-11-08,Ozone Park,Queens,925,3475.56,58,217.93,18.78710453144961,5,26614
11417,2020-11-08,Ozone Park,Queens,1048,3351.39,49,156.7,0,0,31271
11418,2020-11-08,Richmond Hill,Queens,1351,3545.45,106,278.18,28.86760267681407,11,38105
11419,2020-11-08,Richmond Hill/South Ozone Park,Queens,1458,2867.32,99,194.69,0,0,50849
11420,2020-11-08,South Ozone Park,Queens,1648,3403.85,108,223.07,16.523463317911432,8,48416
11421,2020-11-08,Woodhaven,Queens,1477,3499.21,103,244.02,14.214977848326187,6,42209
11422,2020-11-08,Rosedale,Queens,1132,3356.9,67,198.69,2.965423165885772,1,33722
11423,2020-11-08,Hollis/Holliswood,Queens,1300,4057.28,108,337.07,18.726007303142847,6,32041
11426,2020-11-08,Bellerose,Queens,598,2936.66,34,166.97,-19.643471001325935,-4,20363
11427,2020-11-08,Bellerose/Hollis Hills/Holliswood,Queens,918,3954.79,52,224.02,12.924349474409787,3,23212
11428,2020-11-08,Queens Village,Queens,772,3994.32,55,284.57,25.87054379883065,5,19327
11429,2020-11-08,Queens Village,Queens,1134,4044.75,76,271.08,14.267370523612499,4,28036
11432,2020-11-08,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,2313,3660.08,260,411.42,7.912018355882585,5,63195
11433,2020-11-08,Jamaica,Queens,1127,3127.45,82,227.55,8.325008325008325,3,36036
11434,2020-11-08,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2390,3538.85,201,297.62,2.961383558398484,2,67536
11435,2020-11-08,Briarwood/Jamaica,Queens,2019,3501.33,150,260.13,8.670921198668147,5,57664
11436,2020-11-08,South Jamaica/South Ozone Park,Queens,635,3051.8,47,225.88,19.224299514586438,4,20807
11691,2020-11-08,Edgemere/Far Rockaway,Queens,3204,4947.57,379,585.25,9.265121450300345,6,64759
11692,2020-11-08,Arverne/Edgemere,Queens,758,3767.35,95,472.16,0,0,20120
11693,2020-11-08,Arverne/Broad Channel,Queens,393,3174.15,29,234.22,32.3075680478152,4,12381
11694,2020-11-08,Belle Harbor-Neponsit/Rockaway Park,Queens,859,4219.93,90,442.13,14.737669483199056,3,20356
11697,2020-11-08,Breezy Point,Queens,129,3647.48,5,141.38,28.27254735651682,1,3537
10001,2020-11-09,Chelsea/NoMad/West Chelsea,Manhattan,498,1803.49,28,101.4,3.621482634990765,1,27613
10002,2020-11-09,Chinatown/Lower East Side,Manhattan,1520,2017.98,160,212.42,3.9828472047050707,3,75323
10003,2020-11-09,East Village/Gramercy/Greenwich Village,Manhattan,758,1404.28,35,64.84,3.7052132350216755,2,53978
10004,2020-11-09,Financial District,Manhattan,59,1985.12,1,33.65,0,0,2972
10005,2020-11-09,Financial District,Manhattan,124,1415.97,2,22.84,0,0,8757
10006,2020-11-09,Financial District,Manhattan,54,1596.78,0,0,0,0,3382
10007,2020-11-09,TriBeCa,Manhattan,98,1401.71,3,42.91,0,0,6991
10009,2020-11-09,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,1006,1760.25,70,122.48,0,0,57151
10010,2020-11-09,Flatiron/Gramercy/Kips Bay,Manhattan,446,1337.21,19,56.97,0,0,33353
10011,2020-11-09,Chelsea,Manhattan,789,1586.06,43,86.44,8.040847505327061,4,49746
10012,2020-11-09,Greenwich Village/SoHo,Manhattan,338,1459.91,9,38.87,4.319281271596406,1,23152
10013,2020-11-09,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,393,1363.69,22,76.34,3.4699330302925158,1,28819
10014,2020-11-09,Hudson Square/Meatpacking District/West Village,Manhattan,504,1661.39,29,95.6,6.592827004219409,2,30336
10016,2020-11-09,Kips Bay/Murray Hill/NoMad,Manhattan,1011,1985.78,49,96.24,5.892520427404149,3,50912
10017,2020-11-09,East Midtown/Murray Hill,Manhattan,222,1421.87,8,51.24,0,0,15613
10018,2020-11-09,Hell's Kitchen/Midtown Manhattan,Manhattan,296,2510.49,6,50.89,500.38164701891276,59,11791
10019,2020-11-09,Hell's Kitchen/Midtown Manhattan,Manhattan,825,1895.58,43,98.8,6.893065576030514,3,43522
10021,2020-11-09,Lenox Hill/Upper East Side,Manhattan,771,1680.63,66,143.87,0,0,45876
10022,2020-11-09,East Midtown,Manhattan,498,1611.85,33,106.81,9.709994821336096,3,30896
10023,2020-11-09,Lincoln Square,Manhattan,806,1304.58,54,87.4,8.092972063060438,5,61782
10024,2020-11-09,Upper West Side,Manhattan,993,1699.99,75,128.4,11.983838937204684,7,58412
10025,2020-11-09,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1806,1971.19,181,197.56,6.5487884741322855,6,91620
10026,2020-11-09,Central Harlem (South),Manhattan,868,2244.96,51,131.9,2.5863852679495136,1,38664
10027,2020-11-09,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1338,2110.59,117,184.56,11.041880274469595,7,63395
10028,2020-11-09,Upper East Side/Yorkville,Manhattan,672,1418.61,34,71.77,12.666244458518051,6,47370
10029,2020-11-09,East Harlem,Manhattan,2278,2912.12,213,272.29,11.505273250239693,9,78225
10030,2020-11-09,Central Harlem (North),Manhattan,650,2220.71,58,198.16,3.4164673727365904,1,29270
10031,2020-11-09,Hamilton Heights/West Harlem,Manhattan,1773,3003.89,136,230.42,3.38845215505557,2,59024
10032,2020-11-09,Washington Heights (South),Manhattan,1994,3162.51,175,277.55,7.930088341184121,5,63051
10033,2020-11-09,Washington Heights (North)/Washington Heights (South),Manhattan,1755,2999.09,123,210.19,10.253255408592228,6,58518
10034,2020-11-09,Inwood/Washington Heights (North),Manhattan,1015,2402.83,72,170.45,14.203872922683585,6,42242
10035,2020-11-09,East Harlem,Manhattan,1231,3493.19,137,388.76,8.51305334846765,3,35240
10036,2020-11-09,Hell's Kitchen/Midtown Manhattan,Manhattan,618,2268.54,40,146.83,18.354012187064093,5,27242
10037,2020-11-09,Central Harlem (North)/East Harlem,Manhattan,633,3044.24,66,317.41,4.8093108257586685,1,20793
10038,2020-11-09,Chinatown/Financial District,Manhattan,389,1701.32,28,122.46,4.373496610540127,1,22865
10039,2020-11-09,Central Harlem (North)/Washington Heights (South),Manhattan,677,2490.73,66,242.82,-3.6790405062359737,-1,27181
10040,2020-11-09,Washington Heights (North),Manhattan,1451,3300.25,121,275.21,15.921393804303326,7,43966
10044,2020-11-09,Roosevelt Island,Manhattan,285,2441.77,36,308.43,17.135023989033584,2,11672
10065,2020-11-09,Lenox Hill/Upper East Side,Manhattan,459,1645.21,28,100.36,17.921789311444854,5,27899
10069,2020-11-09,Lincoln Square,Manhattan,92,1463.9,2,31.82,0,0,6285
10075,2020-11-09,Lenox Hill/Upper East Side,Manhattan,526,2282.54,47,203.95,4.339524388127061,1,23044
10128,2020-11-09,Upper East Side/Yorkville,Manhattan,861,1470.32,42,71.72,5.123038303249714,3,58559
10280,2020-11-09,Battery Park City,Manhattan,73,781.06,0,0,0,0,9346
10282,2020-11-09,Battery Park City,Manhattan,92,1651.13,14,251.26,0,0,5572
10301,2020-11-09,Silver Lake/St. George,Staten Island,1537,3950.65,109,280.17,17.99254594525125,7,38905
10302,2020-11-09,Elm Park,Staten Island,776,4198.01,32,173.11,0,0,18485
10303,2020-11-09,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,1042,3930.21,48,181.05,0,0,26513
10304,2020-11-09,New Dorp/Todt Hill,Staten Island,1747,4170.76,182,434.5,21.48638002244133,9,41887
10305,2020-11-09,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1630,3803.42,82,191.34,9.333582228859436,4,42856
10306,2020-11-09,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1891,3580.98,84,159.07,11.362130020641203,6,52807
10307,2020-11-09,Tottenville,Staten Island,514,3446.85,15,100.59,33.53004291845494,5,14912
10308,2020-11-09,Great Kills,Staten Island,879,2947.61,29,97.25,26.82673283927434,8,29821
10309,2020-11-09,Charleston/Prince's Bay/Woodrow,Staten Island,1112,3375.88,33,100.18,15.17911353976928,5,32940
10310,2020-11-09,Port Richmond/Randall Manor/West Brighton,Staten Island,897,3826.54,35,149.31,12.79754287176862,3,23442
10312,2020-11-09,Annadale/Rossville,Staten Island,2013,3297.15,62,101.55,16.37921150475816,10,61053
10314,2020-11-09,Bloomfield/Freshkills Park,Staten Island,3442,3720.12,205,221.56,15.131209199775194,14,92524
10451,2020-11-09,Concourse/Melrose,Bronx,1937,4089.33,154,325.12,10.555872231722507,5,47367
10452,2020-11-09,Concourse/Highbridge,Bronx,3135,4168.2,179,237.99,14.625325745891613,11,75212
10453,2020-11-09,Morris Heights/Mount Hope/University Heights,Bronx,3069,3900.73,171,217.34,5.084013320114899,4,78678
10454,2020-11-09,Mott Haven/Port Morris,Bronx,1395,3687.58,108,285.49,15.860428231562253,6,37830
10455,2020-11-09,Mott Haven,Bronx,1621,3869.31,112,267.34,0,0,41894
10456,2020-11-09,Claremont/Morrisania,Bronx,3120,3347.9,300,321.91,5.365209833356583,5,93193
10457,2020-11-09,Belmont/Claremont/Mount Hope/Tremont,Bronx,2747,3726.18,191,259.08,4.06934158053227,3,73722
10458,2020-11-09,Belmont/Fordham University/Kingsbridge,Bronx,2776,3355.07,135,163.16,13.294657964708726,11,82740
10459,2020-11-09,Charlotte Gardens/Hunts Point,Bronx,1890,3947.96,167,348.84,4.1777202180769955,2,47873
10460,2020-11-09,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,2093,3555.01,132,224.2,13.588110403397026,8,58875
10461,2020-11-09,Morris Park/Pelham Bay/Westchester Square,Bronx,2184,4448.26,143,291.26,8.146971363395657,4,49098
10462,2020-11-09,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2850,3784.07,187,248.29,6.638695629082798,5,75316
10463,2020-11-09,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2516,3595.11,221,315.79,5.715592135345221,4,69984
10464,2020-11-09,City Island,Bronx,141,3290.24,9,210.02,0,0,4285
10465,2020-11-09,Country Club/Throgs Neck,Bronx,1783,4134.76,93,215.67,11.595009507907797,5,43122
10466,2020-11-09,Edenwald/Wakefield,Bronx,2790,3912.49,176,246.81,0,0,71310
10467,2020-11-09,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,4176,4091.77,341,334.12,4.899126975572953,5,102059
10468,2020-11-09,Fordham/Kingsbridge/University Heights,Bronx,3442,4423.52,226,290.45,2.5703306730410866,2,77811
10469,2020-11-09,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3454,4756.46,377,519.16,5.508352038778798,4,72617
10470,2020-11-09,Wakefield/Woodlawn,Bronx,536,3575.29,22,146.75,0,0,14992
10471,2020-11-09,Fieldston/North Riverdale/Riverdale,Bronx,934,4397.14,90,423.71,14.12362883103432,3,21241
10472,2020-11-09,Soundview,Bronx,2444,3595.22,195,286.85,4.413127583518439,3,67979
10473,2020-11-09,Castle Hill/Clason Point/Soundview,Bronx,2410,4077.11,143,241.92,6.76693001302634,4,59111
10474,2020-11-09,Hunts Point,Bronx,364,3039.52,21,175.36,8.3500334001336,1,11976
10475,2020-11-09,Co-op City/Edenwald,Bronx,1983,4639.98,179,418.84,7.019678498724758,3,42737
11004,2020-11-09,Bellerose/Douglaston-Little Neck,Queens,696,3672.92,69,364.13,0,0,18950
11101,2020-11-09,Astoria (South)/Long Island City/Sunnyside,Queens,879,2386.28,39,105.88,16.288413508524272,6,36836
11102,2020-11-09,Astoria (North),Queens,877,2918.98,85,282.91,9.98502246630055,3,30045
11103,2020-11-09,Astoria (North)/Astoria (South),Queens,813,2327.02,57,163.15,8.586884964364428,3,34937
11104,2020-11-09,Sunnyside,Queens,641,2519.94,42,165.11,0,0,25437
11105,2020-11-09,Ditmars Steinway,Queens,707,1953.59,44,121.58,33.158331030671455,12,36190
11106,2020-11-09,Astoria (South),Queens,919,2455.34,57,152.29,8.015175398754977,3,37429
11109,2020-11-09,Long Island City,Queens,77,1336.17,2,34.71,0,0,5763
11201,2020-11-09,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,968,1553.92,97,155.71,3.210582078530838,2,62294
11203,2020-11-09,East Flatbush (North)/East Flatbush (South),Brooklyn,2469,3367.69,247,336.91,2.7279919251439013,2,73314
11204,2020-11-09,Bensonhurst/Mapleton,Brooklyn,2882,3738.61,154,199.77,2.594471181911347,2,77087
11205,2020-11-09,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,992,2188.28,51,112.5,2.205947233742169,1,45332
11206,2020-11-09,Williamsburg (South),Brooklyn,2173,2506.06,158,182.22,10.379425671779495,9,86710
11207,2020-11-09,Cypress Hills/East New York,Brooklyn,2652,2978.71,219,245.98,3.3695749842753164,3,89032
11208,2020-11-09,Cypress Hills/East New York,Brooklyn,3085,3228.16,252,263.69,12.556898446083817,12,95565
11209,2020-11-09,Bay Ridge/Fort Hamilton,Brooklyn,1578,2337.28,120,177.74,0,0,67514
11210,2020-11-09,Flatlands/Midwood,Brooklyn,2441,3716.11,152,231.4,6.089484981807663,4,65687
11211,2020-11-09,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2981,2932.12,141,138.69,7.868826659584722,8,101667
11212,2020-11-09,Ocean Hill-Brownsville,Brooklyn,2331,3151.41,236,319.06,6.759771249340923,5,73967
11213,2020-11-09,Crown Heights (East),Brooklyn,1863,2883.84,152,235.29,12.383709230507266,8,64601
11214,2020-11-09,Bath Beach/Bensonhurst/Gravesend,Brooklyn,2138,2303.53,190,204.71,5.387118322666839,5,92814
11215,2020-11-09,Gowanus/Park Slope/Windsor Terrace,Brooklyn,846,1215.09,47,67.51,2.872572676088705,2,69624
11216,2020-11-09,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,1029,1876.87,76,138.62,3.64797081623347,2,54825
11217,2020-11-09,Boerum Hill/Park Slope,Brooklyn,781,1910.9,87,212.87,7.3401678451713925,3,40871
11218,2020-11-09,Kensington/Windsor Terrace,Brooklyn,2294,3100.17,140,189.2,9.459970809232932,7,73996
11219,2020-11-09,Borough Park,Brooklyn,4017,4459.24,248,275.3,7.770611547128759,7,90083
11220,2020-11-09,Sunset Park,Brooklyn,2264,2393.47,169,178.66,3.1715490902940027,3,94591
11221,2020-11-09,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1780,2185.64,151,185.41,4.9115310470156315,4,81441
11222,2020-11-09,Greenpoint,Brooklyn,654,1810.46,34,94.12,2.768319353320599,1,36123
11223,2020-11-09,Gravesend/Homecrest,Brooklyn,2945,3613.87,145,177.93,8.589800225789036,7,81492
11224,2020-11-09,Brighton Beach/Coney Island/Seagate,Brooklyn,1582,3419,220,475.46,4.322361738453892,2,46271
11225,2020-11-09,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1468,2552.44,143,248.64,1.7387070974023715,1,57514
11226,2020-11-09,Flatbush/Prospect Lefferts Gardens,Brooklyn,2840,2917.16,308,316.37,4.108674438909147,4,97355
11228,2020-11-09,Bath Beach/Dyker Heights,Brooklyn,911,2025.21,89,197.85,11.115310228308472,5,44983
11229,2020-11-09,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,2424,2901.9,158,189.15,3.5914810070512746,3,83531
11230,2020-11-09,Midwood,Brooklyn,3756,4225.48,242,272.25,8.999988750014063,8,88889
11231,2020-11-09,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,547,1463.48,35,93.64,5.350884233619606,2,37377
11232,2020-11-09,Sunset Park,Brooklyn,725,2676.69,44,162.45,0,0,27086
11233,2020-11-09,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1616,2174.28,143,192.4,2.6909570388708746,2,74323
11234,2020-11-09,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2862,3042.87,196,208.39,1.0631963936378328,1,94056
11235,2020-11-09,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2805,3587.07,311,397.71,7.672830507174097,6,78198
11236,2020-11-09,Canarsie,Brooklyn,3275,3372.21,306,315.08,0,0,97117
11237,2020-11-09,Bushwick/East Williamsburg,Brooklyn,1317,2743.72,114,237.5,2.0832899314597615,1,48001
11238,2020-11-09,Clinton Hill/Prospect Heights,Brooklyn,1042,1945.9,104,194.22,1.8674485051074716,1,53549
11239,2020-11-09,East New York,Brooklyn,628,4822.5,92,706.48,0,0,13022
11354,2020-11-09,Flushing/Murray Hill,Queens,1585,2939.6,303,561.96,-1.8546338025556854,-1,53919
11355,2020-11-09,Flushing/Murray Hill/Queensboro Hill,Queens,1741,2207.91,171,216.86,6.340912837812131,5,78853
11356,2020-11-09,College Point,Queens,733,3212.94,42,184.1,4.383273428596476,1,22814
11357,2020-11-09,Whitestone,Queens,1030,2660.48,106,273.8,2.582978173834431,1,38715
11358,2020-11-09,Auburndale/Murray Hill,Queens,721,2001.41,44,122.14,2.775850104094379,1,36025
11360,2020-11-09,Bayside (North),Queens,394,2068.74,28,147.02,0,0,19045
11361,2020-11-09,Bayside (North)/Bayside (South),Queens,577,2188.04,58,219.94,3.7920442910773198,1,26371
11362,2020-11-09,Douglaston-Little Neck,Queens,391,2160.02,36,198.88,5.524251463926638,1,18102
11363,2020-11-09,Douglaston-Little Neck,Queens,120,1781.65,5,74.24,0,0,6735
11364,2020-11-09,Bayside (South)/Oakland Gardens,Queens,604,1692.43,35,98.07,8.406186953597848,3,35688
11365,2020-11-09,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,1093,2494.58,69,157.48,0,0,43815
11366,2020-11-09,Fresh Meadows/Hillcrest,Queens,488,3434.65,30,211.15,7.038288288288288,1,14208
11367,2020-11-09,Kew Gardens Hills/Pomonok,Queens,1410,3466.41,68,167.17,12.292260792604974,5,40676
11368,2020-11-09,Corona/North Corona,Queens,5448,4936.13,449,406.81,4.53021654435082,5,110370
11369,2020-11-09,Airport/East Elmhurst,Queens,1875,5575.75,182,541.22,8.921137147615083,3,33628
11370,2020-11-09,Jackson Heights/Rikers Island,Queens,1562,4915.45,65,204.55,3.1469301696195364,1,31777
11372,2020-11-09,Jackson Heights,Queens,3085,5083.82,265,436.7,-1.6479079808183512,-1,60683
11373,2020-11-09,Elmhurst,Queens,3876,4228.87,299,326.22,9.819324430479183,9,91656
11374,2020-11-09,Rego Park,Queens,1440,3478.79,101,244,14.494854326714018,6,41394
11375,2020-11-09,Forest Hills,Queens,1905,2673.06,186,260.99,2.806347959083447,2,71267
11377,2020-11-09,Woodside,Queens,2814,3348.08,197,234.39,8.328574148105844,7,84048
11378,2020-11-09,Maspeth,Queens,948,2622.74,74,204.73,2.766634389265459,1,36145
11379,2020-11-09,Middle Village,Queens,1028,2805.95,102,278.41,5.459111256687412,2,36636
11385,2020-11-09,Glendale/Ridgewood,Queens,2831,2732.22,144,138.98,3.8604449162766006,4,103615
11411,2020-11-09,Cambria Heights,Queens,781,3653.27,50,233.88,0,0,21378
11412,2020-11-09,St. Albans,Queens,1410,3701.02,90,236.24,0,0,38098
11413,2020-11-09,Laurelton/Rosedale,Queens,1511,3497.13,104,240.7,2.314439789848867,1,43207
11414,2020-11-09,Hamilton Beach/Howard Beach/Lindenwood,Queens,987,3480.45,63,222.16,7.052683546089288,2,28358
11415,2020-11-09,Kew Gardens,Queens,689,3650.71,53,280.82,5.298574683410163,1,18873
11416,2020-11-09,Ozone Park,Queens,929,3520.32,58,219.78,15.157256536566882,4,26390
