"","date_of_interest","boro","cum_case_count","cum_hospitalized_count","cum_death_count"
"1",2020-02-29,"Brooklyn",0,0,0
"2",2020-03-01,"Brooklyn",0,0,0
"3",2020-03-02,"Brooklyn",0,0,0
"4",2020-03-03,"Brooklyn",0,0,0
"5",2020-03-04,"Brooklyn",1,1,0
"6",2020-03-05,"Brooklyn",4,3,0
"7",2020-03-06,"Brooklyn",5,4,0
"8",2020-03-07,"Brooklyn",6,6,0
"9",2020-03-08,"Brooklyn",11,13,0
"10",2020-03-09,"Brooklyn",27,23,0
"11",2020-03-10,"Brooklyn",38,33,0
"12",2020-03-11,"Brooklyn",69,43,0
"13",2020-03-12,"Brooklyn",165,71,0
"14",2020-03-13,"Brooklyn",331,107,0
"15",2020-03-14,"Brooklyn",494,145,1
"16",2020-03-15,"Brooklyn",927,191,1
"17",2020-03-16,"Brooklyn",1667,283,2
"18",2020-03-17,"Brooklyn",2450,379,6
"19",2020-03-18,"Brooklyn",3416,499,12
"20",2020-03-19,"Brooklyn",4620,650,18
"21",2020-03-20,"Brooklyn",5757,850,29
"22",2020-03-21,"Brooklyn",6311,1033,41
"23",2020-03-22,"Brooklyn",7066,1226,51
"24",2020-03-23,"Brooklyn",7976,1523,78
"25",2020-03-24,"Brooklyn",9187,1866,101
"26",2020-03-25,"Brooklyn",10441,2275,138
"27",2020-03-26,"Brooklyn",11815,2758,188
"28",2020-03-27,"Brooklyn",13238,3212,263
"29",2020-03-28,"Brooklyn",14101,3611,341
"30",2020-03-29,"Brooklyn",15250,4059,430
"31",2020-03-30,"Brooklyn",17005,4617,536
"32",2020-03-31,"Brooklyn",18519,5146,662
"33",2020-04-01,"Brooklyn",20108,5652,797
"34",2020-04-02,"Brooklyn",21721,6088,967
"35",2020-04-03,"Brooklyn",23162,6528,1109
"36",2020-04-04,"Brooklyn",24084,6889,1272
"37",2020-04-05,"Brooklyn",25225,7275,1439
"38",2020-04-06,"Brooklyn",26687,7775,1608
"39",2020-04-07,"Brooklyn",28083,8280,1789
"40",2020-04-08,"Brooklyn",29393,8730,1962
"41",2020-04-09,"Brooklyn",30762,9163,2152
"42",2020-04-10,"Brooklyn",31915,9521,2330
"43",2020-04-11,"Brooklyn",33044,9837,2489
"44",2020-04-12,"Brooklyn",33746,10108,2689
"45",2020-04-13,"Brooklyn",34811,10463,2847
"46",2020-04-14,"Brooklyn",35846,10754,2999
"47",2020-04-15,"Brooklyn",36728,11046,3131
"48",2020-04-16,"Brooklyn",37612,11295,3257
"49",2020-04-17,"Brooklyn",38572,11553,3375
"50",2020-04-18,"Brooklyn",39147,11732,3491
"51",2020-04-19,"Brooklyn",39782,11876,3609
"52",2020-04-20,"Brooklyn",40765,12079,3704
"53",2020-04-21,"Brooklyn",41661,12248,3796
"54",2020-04-22,"Brooklyn",42515,12403,3904
"55",2020-04-23,"Brooklyn",43301,12553,4010
"56",2020-04-24,"Brooklyn",43930,12692,4103
"57",2020-04-25,"Brooklyn",44335,12791,4179
"58",2020-04-26,"Brooklyn",44667,12872,4240
"59",2020-04-27,"Brooklyn",45275,12977,4328
"60",2020-04-28,"Brooklyn",45986,13080,4385
"61",2020-04-29,"Brooklyn",46667,13176,4457
"62",2020-04-30,"Brooklyn",47267,13252,4523
"63",2020-05-01,"Brooklyn",47764,13326,4579
"64",2020-05-02,"Brooklyn",48027,13379,4624
"65",2020-05-03,"Brooklyn",48274,13434,4669
"66",2020-05-04,"Brooklyn",48736,13507,4711
"67",2020-05-05,"Brooklyn",49169,13570,4760
"68",2020-05-06,"Brooklyn",49619,13639,4798
"69",2020-05-07,"Brooklyn",50022,13702,4844
"70",2020-05-08,"Brooklyn",50366,13766,4887
"71",2020-05-09,"Brooklyn",50485,13807,4915
"72",2020-05-10,"Brooklyn",50673,13843,4941
"73",2020-05-11,"Brooklyn",51083,13902,4974
"74",2020-05-12,"Brooklyn",51483,13942,5007
"75",2020-05-13,"Brooklyn",51845,13993,5030
"76",2020-05-14,"Brooklyn",52179,14033,5044
"77",2020-05-15,"Brooklyn",52438,14079,5071
"78",2020-05-16,"Brooklyn",52603,14107,5095
"79",2020-05-17,"Brooklyn",52740,14122,5114
"80",2020-05-18,"Brooklyn",53006,14151,5131
"81",2020-05-19,"Brooklyn",53334,14192,5147
"82",2020-05-20,"Brooklyn",53657,14223,5168
"83",2020-05-21,"Brooklyn",53993,14262,5183
"84",2020-05-22,"Brooklyn",54344,14304,5198
"85",2020-05-23,"Brooklyn",54487,14326,5218
"86",2020-05-24,"Brooklyn",54648,14347,5230
"87",2020-05-25,"Brooklyn",54808,14371,5244
"88",2020-05-26,"Brooklyn",55128,14392,5256
"89",2020-05-27,"Brooklyn",55374,14415,5266
"90",2020-05-28,"Brooklyn",55595,14445,5278
"91",2020-05-29,"Brooklyn",55763,14465,5294
"92",2020-05-30,"Brooklyn",55869,14483,5304
"93",2020-05-31,"Brooklyn",55953,14501,5315
"94",2020-06-01,"Brooklyn",56205,14534,5325
"95",2020-06-02,"Brooklyn",56390,14558,5331
"96",2020-06-03,"Brooklyn",56523,14584,5344
"97",2020-06-04,"Brooklyn",56654,14610,5354
"98",2020-06-05,"Brooklyn",56786,14627,5360
"99",2020-06-06,"Brooklyn",56845,14637,5370
"100",2020-06-07,"Brooklyn",56897,14655,5376
"101",2020-06-08,"Brooklyn",57009,14674,5389
"102",2020-06-09,"Brooklyn",57130,14696,5395
"103",2020-06-10,"Brooklyn",57227,14713,5406
"104",2020-06-11,"Brooklyn",57341,14728,5410
"105",2020-06-12,"Brooklyn",57464,14749,5416
"106",2020-06-13,"Brooklyn",57516,14760,5420
"107",2020-06-14,"Brooklyn",57570,14772,5427
"108",2020-06-15,"Brooklyn",57673,14794,5431
"109",2020-06-16,"Brooklyn",57806,14818,5436
"110",2020-06-17,"Brooklyn",57919,14831,5443
"111",2020-06-18,"Brooklyn",58031,14847,5447
"112",2020-06-19,"Brooklyn",58122,14870,5450
"113",2020-06-20,"Brooklyn",58169,14879,5453
"114",2020-06-21,"Brooklyn",58223,14897,5459
"115",2020-06-22,"Brooklyn",58332,14917,5465
"116",2020-06-23,"Brooklyn",58427,14933,5474
"117",2020-06-24,"Brooklyn",58529,14949,5485
"118",2020-06-25,"Brooklyn",58611,14960,5490
"119",2020-06-26,"Brooklyn",58705,14977,5493
"120",2020-06-27,"Brooklyn",58775,14996,5504
"121",2020-06-28,"Brooklyn",58833,15007,5505
"122",2020-06-29,"Brooklyn",58960,15031,5509
"123",2020-06-30,"Brooklyn",59088,15048,5513
"124",2020-07-01,"Brooklyn",59208,15061,5518
"125",2020-07-02,"Brooklyn",59336,15075,5521
"126",2020-07-03,"Brooklyn",59410,15088,5525
"127",2020-07-04,"Brooklyn",59433,15097,5531
"128",2020-07-05,"Brooklyn",59486,15100,5535
"129",2020-07-06,"Brooklyn",59628,15123,5539
"130",2020-07-07,"Brooklyn",59751,15130,5543
"131",2020-07-08,"Brooklyn",59872,15142,5548
"132",2020-07-09,"Brooklyn",59976,15154,5552
"133",2020-07-10,"Brooklyn",60067,15170,5555
"134",2020-07-11,"Brooklyn",60139,15184,5557
"135",2020-07-12,"Brooklyn",60195,15194,5559
"136",2020-07-13,"Brooklyn",60318,15208,5561
"137",2020-07-14,"Brooklyn",60429,15217,5565
"138",2020-07-15,"Brooklyn",60579,15235,5567
"139",2020-07-16,"Brooklyn",60669,15245,5570
"140",2020-07-17,"Brooklyn",60774,15261,5570
"141",2020-07-18,"Brooklyn",60832,15268,5574
"142",2020-07-19,"Brooklyn",60872,15278,5577
"143",2020-07-20,"Brooklyn",60959,15287,5581
"144",2020-07-21,"Brooklyn",61038,15298,5586
"145",2020-07-22,"Brooklyn",61134,15311,5587
"146",2020-07-23,"Brooklyn",61219,15321,5592
"147",2020-07-24,"Brooklyn",61287,15333,5594
"148",2020-07-25,"Brooklyn",61322,15342,5596
"149",2020-07-26,"Brooklyn",61362,15349,5600
"150",2020-07-27,"Brooklyn",61443,15363,5602
"151",2020-07-28,"Brooklyn",61549,15381,5603
"152",2020-07-29,"Brooklyn",61621,15392,5604
"153",2020-07-30,"Brooklyn",61719,15409,5606
"154",2020-07-31,"Brooklyn",61798,15419,5607
"155",2020-08-01,"Brooklyn",61856,15434,5610
"156",2020-08-02,"Brooklyn",61897,15443,5612
"157",2020-08-03,"Brooklyn",61990,15455,5612
"158",2020-08-04,"Brooklyn",62039,15469,5614
"159",2020-08-05,"Brooklyn",62134,15483,5614
"160",2020-08-06,"Brooklyn",62222,15494,5616
"161",2020-08-07,"Brooklyn",62314,15503,5616
"162",2020-08-08,"Brooklyn",62373,15508,5617
"163",2020-08-09,"Brooklyn",62421,15518,5617
"164",2020-08-10,"Brooklyn",62496,15531,5618
"165",2020-08-11,"Brooklyn",62579,15539,5619
"166",2020-08-12,"Brooklyn",62693,15550,5619
"167",2020-08-13,"Brooklyn",62780,15564,5621
"168",2020-08-14,"Brooklyn",62860,15575,5621
"169",2020-08-15,"Brooklyn",62893,15583,5623
"170",2020-08-16,"Brooklyn",62942,15588,5624
"171",2020-08-17,"Brooklyn",63037,15596,5625
"172",2020-08-18,"Brooklyn",63103,15605,5625
"173",2020-08-19,"Brooklyn",63171,15619,5626
"174",2020-08-20,"Brooklyn",63226,15626,5629
"175",2020-08-21,"Brooklyn",63301,15635,5629
"176",2020-08-22,"Brooklyn",63337,15642,5631
"177",2020-08-23,"Brooklyn",63392,15647,5631
"178",2020-08-24,"Brooklyn",63477,15654,5632
"179",2020-08-25,"Brooklyn",63561,15668,5634
"180",2020-08-26,"Brooklyn",63677,15679,5635
"181",2020-08-27,"Brooklyn",63776,15687,5635
"182",2020-08-28,"Brooklyn",63854,15696,5636
"183",2020-08-29,"Brooklyn",63892,15705,5637
"184",2020-08-30,"Brooklyn",63952,15709,5639
"185",2020-08-31,"Brooklyn",64068,15722,5639
"186",2020-09-01,"Brooklyn",64160,15730,5639
"187",2020-09-02,"Brooklyn",64257,15741,5642
"188",2020-09-03,"Brooklyn",64348,15750,5644
"189",2020-09-04,"Brooklyn",64419,15760,5645
"190",2020-09-05,"Brooklyn",64466,15769,5648
"191",2020-09-06,"Brooklyn",64555,15783,5650
"192",2020-09-07,"Brooklyn",64629,15790,5650
"193",2020-09-08,"Brooklyn",64757,15799,5651
"194",2020-09-09,"Brooklyn",64878,15810,5651
"195",2020-09-10,"Brooklyn",65002,15819,5652
"196",2020-09-11,"Brooklyn",65113,15827,5654
"197",2020-09-12,"Brooklyn",65163,15831,5654
"198",2020-09-13,"Brooklyn",65281,15839,5656
"199",2020-09-14,"Brooklyn",65448,15850,5658
"200",2020-09-15,"Brooklyn",65600,15861,5658
"201",2020-09-16,"Brooklyn",65767,15885,5658
"202",2020-09-17,"Brooklyn",65891,15894,5659
"203",2020-09-18,"Brooklyn",66001,15909,5661
"204",2020-09-19,"Brooklyn",66037,15916,5663
"205",2020-09-20,"Brooklyn",66098,15922,5666
"206",2020-09-21,"Brooklyn",66347,15932,5667
"207",2020-09-22,"Brooklyn",66521,15946,5670
"208",2020-09-23,"Brooklyn",66761,15971,5671
"209",2020-09-24,"Brooklyn",66994,15983,5672
"210",2020-09-25,"Brooklyn",67181,16005,5672
"211",2020-09-26,"Brooklyn",67288,16013,5673
"212",2020-09-27,"Brooklyn",67472,16028,5675
"213",2020-09-28,"Brooklyn",67612,16041,5676
"214",2020-09-29,"Brooklyn",67947,16056,5678
"215",2020-09-30,"Brooklyn",68222,16090,5682
"216",2020-10-01,"Brooklyn",68518,16114,5683
"217",2020-10-02,"Brooklyn",68783,16137,5684
"218",2020-10-03,"Brooklyn",68864,16148,5685
"219",2020-10-04,"Brooklyn",69027,16171,5688
"220",2020-10-05,"Brooklyn",69468,16195,5688
"221",2020-10-06,"Brooklyn",69716,16217,5690
"222",2020-10-07,"Brooklyn",69939,16239,5691
"223",2020-10-08,"Brooklyn",70156,16256,5694
"224",2020-10-09,"Brooklyn",70341,16287,5694
"225",2020-10-10,"Brooklyn",70436,16306,5694
"226",2020-10-11,"Brooklyn",70549,16322,5696
"227",2020-10-12,"Brooklyn",70772,16350,5697
"228",2020-10-13,"Brooklyn",70996,16373,5700
"229",2020-10-14,"Brooklyn",71206,16395,5703
"230",2020-10-15,"Brooklyn",71443,16429,5705
"231",2020-10-16,"Brooklyn",71607,16449,5708
"232",2020-10-17,"Brooklyn",71696,16459,5711
"233",2020-10-18,"Brooklyn",71871,16478,5712
"234",2020-10-19,"Brooklyn",72075,16504,5718
"235",2020-10-20,"Brooklyn",72293,16534,5720
"236",2020-10-21,"Brooklyn",72495,16550,5723
"237",2020-10-22,"Brooklyn",72739,16563,5725
"238",2020-10-23,"Brooklyn",72937,16586,5725
"239",2020-10-24,"Brooklyn",73057,16610,5725
"240",2020-10-25,"Brooklyn",73187,16632,5728
"241",2020-10-26,"Brooklyn",73406,16647,5730
"242",2020-10-27,"Brooklyn",73641,16671,5733
"243",2020-10-28,"Brooklyn",73867,16688,5736
"244",2020-10-29,"Brooklyn",74058,16706,5738
"245",2020-10-30,"Brooklyn",74251,16717,5742
"246",2020-10-31,"Brooklyn",74369,16731,5744
"247",2020-11-01,"Brooklyn",74601,16748,5753
"248",2020-11-02,"Brooklyn",74942,16766,5760
"249",2020-11-03,"Brooklyn",75254,16791,5766
"250",2020-11-04,"Brooklyn",75566,16815,5772
"251",2020-11-05,"Brooklyn",75879,16840,5776
"252",2020-11-06,"Brooklyn",76112,16858,5778
"253",2020-11-07,"Brooklyn",76333,16865,5783
"254",2020-11-08,"Brooklyn",76559,16878,5785
"255",2020-11-09,"Brooklyn",76975,16901,5786
"256",2020-11-10,"Brooklyn",77427,16925,5788
"257",2020-11-11,"Brooklyn",77808,16937,5790
"258",2020-11-12,"Brooklyn",78191,16953,5796
"259",2020-11-13,"Brooklyn",78543,16981,5797
"260",2020-11-14,"Brooklyn",78778,17006,5802
"261",2020-11-15,"Brooklyn",79007,17031,5808
"262",2020-11-16,"Brooklyn",79493,17054,5809
"263",2020-11-17,"Brooklyn",79972,17081,5812
"264",2020-11-18,"Brooklyn",80419,17111,5815
"265",2020-11-19,"Brooklyn",80904,17140,5821
"266",2020-11-20,"Brooklyn",81330,17172,5823
"267",2020-11-21,"Brooklyn",81682,17193,5826
"268",2020-11-22,"Brooklyn",82018,17225,5828
"269",2020-11-23,"Brooklyn",82577,17259,5834
"270",2020-11-24,"Brooklyn",83116,17290,5836
"271",2020-11-25,"Brooklyn",83717,17321,5839
"272",2020-11-26,"Brooklyn",83957,17351,5842
"273",2020-11-27,"Brooklyn",84545,17386,5845
"274",2020-11-28,"Brooklyn",84983,17411,5848
"275",2020-11-29,"Brooklyn",85473,17447,5850
"276",2020-11-30,"Brooklyn",86304,17477,5853
"277",2020-12-01,"Brooklyn",87134,17509,5856
"278",2020-12-02,"Brooklyn",87847,17544,5864
"279",2020-12-03,"Brooklyn",88456,17584,5866
"280",2020-12-04,"Brooklyn",88962,17623,5869
"281",2020-12-05,"Brooklyn",89181,17642,5873
"282",2020-02-29,"Bronx",0,0,0
"283",2020-03-01,"Bronx",0,0,0
"284",2020-03-02,"Bronx",0,0,0
"285",2020-03-03,"Bronx",0,0,0
"286",2020-03-04,"Bronx",0,0,0
"287",2020-03-05,"Bronx",0,0,0
"288",2020-03-06,"Bronx",2,1,0
"289",2020-03-07,"Bronx",2,2,0
"290",2020-03-08,"Bronx",5,4,0
"291",2020-03-09,"Bronx",9,10,0
"292",2020-03-10,"Bronx",17,14,0
"293",2020-03-11,"Bronx",36,33,0
"294",2020-03-12,"Bronx",65,45,0
"295",2020-03-13,"Bronx",144,75,0
"296",2020-03-14,"Bronx",230,99,0
"297",2020-03-15,"Bronx",349,134,1
"298",2020-03-16,"Bronx",654,203,4
"299",2020-03-17,"Bronx",997,266,5
"300",2020-03-18,"Bronx",1479,373,6
"301",2020-03-19,"Bronx",2102,499,10
"302",2020-03-20,"Bronx",2825,618,23
"303",2020-03-21,"Bronx",3315,780,35
"304",2020-03-22,"Bronx",3809,948,47
"305",2020-03-23,"Bronx",4539,1169,59
"306",2020-03-24,"Bronx",5466,1436,73
"307",2020-03-25,"Bronx",6533,1734,103
"308",2020-03-26,"Bronx",7532,2056,140
"309",2020-03-27,"Bronx",8622,2373,176
"310",2020-03-28,"Bronx",9384,2694,238
"311",2020-03-29,"Bronx",10085,3015,293
"312",2020-03-30,"Bronx",11398,3356,368
"313",2020-03-31,"Bronx",12680,3739,466
"314",2020-04-01,"Bronx",13920,4125,560
"315",2020-04-02,"Bronx",15211,4493,657
"316",2020-04-03,"Bronx",16661,4867,773
"317",2020-04-04,"Bronx",17672,5169,879
"318",2020-04-05,"Bronx",18495,5492,1002
"319",2020-04-06,"Bronx",20009,5895,1114
"320",2020-04-07,"Bronx",21473,6243,1229
"321",2020-04-08,"Bronx",22778,6630,1343
"322",2020-04-09,"Bronx",24061,6944,1451
"323",2020-04-10,"Bronx",25289,7252,1568
"324",2020-04-11,"Bronx",26287,7530,1700
"325",2020-04-12,"Bronx",27050,7773,1810
"326",2020-04-13,"Bronx",27743,8062,1932
"327",2020-04-14,"Bronx",28819,8290,2044
"328",2020-04-15,"Bronx",29888,8505,2138
"329",2020-04-16,"Bronx",30828,8702,2224
"330",2020-04-17,"Bronx",31745,8902,2312
"331",2020-04-18,"Bronx",32297,9053,2374
"332",2020-04-19,"Bronx",32829,9196,2452
"333",2020-04-20,"Bronx",33810,9366,2530
"334",2020-04-21,"Bronx",34451,9518,2600
"335",2020-04-22,"Bronx",35379,9646,2667
"336",2020-04-23,"Bronx",36113,9768,2725
"337",2020-04-24,"Bronx",36693,9881,2787
"338",2020-04-25,"Bronx",37110,9973,2843
"339",2020-04-26,"Bronx",37306,10052,2898
"340",2020-04-27,"Bronx",37856,10154,2951
"341",2020-04-28,"Bronx",38525,10249,3007
"342",2020-04-29,"Bronx",39082,10331,3047
"343",2020-04-30,"Bronx",39564,10396,3092
"344",2020-05-01,"Bronx",40013,10475,3137
"345",2020-05-02,"Bronx",40276,10531,3186
"346",2020-05-03,"Bronx",40429,10578,3213
"347",2020-05-04,"Bronx",40778,10637,3248
"348",2020-05-05,"Bronx",41072,10705,3274
"349",2020-05-06,"Bronx",41351,10765,3304
"350",2020-05-07,"Bronx",41649,10809,3332
"351",2020-05-08,"Bronx",41901,10863,3354
"352",2020-05-09,"Bronx",42076,10900,3375
"353",2020-05-10,"Bronx",42151,10927,3388
"354",2020-05-11,"Bronx",42377,10974,3415
"355",2020-05-12,"Bronx",42732,11007,3435
"356",2020-05-13,"Bronx",43193,11042,3451
"357",2020-05-14,"Bronx",43449,11067,3462
"358",2020-05-15,"Bronx",43631,11096,3478
"359",2020-05-16,"Bronx",43739,11111,3504
"360",2020-05-17,"Bronx",43795,11138,3523
"361",2020-05-18,"Bronx",43983,11159,3533
"362",2020-05-19,"Bronx",44164,11192,3545
"363",2020-05-20,"Bronx",44442,11217,3560
"364",2020-05-21,"Bronx",44641,11234,3572
"365",2020-05-22,"Bronx",44905,11261,3584
"366",2020-05-23,"Bronx",44995,11280,3601
"367",2020-05-24,"Bronx",45097,11301,3614
"368",2020-05-25,"Bronx",45202,11324,3622
"369",2020-05-26,"Bronx",45486,11344,3632
"370",2020-05-27,"Bronx",45668,11361,3641
"371",2020-05-28,"Bronx",45786,11372,3653
"372",2020-05-29,"Bronx",45953,11398,3659
"373",2020-05-30,"Bronx",46033,11411,3672
"374",2020-05-31,"Bronx",46063,11425,3678
"375",2020-06-01,"Bronx",46222,11439,3681
"376",2020-06-02,"Bronx",46343,11451,3689
"377",2020-06-03,"Bronx",46455,11469,3700
"378",2020-06-04,"Bronx",46581,11482,3704
"379",2020-06-05,"Bronx",46689,11492,3713
"380",2020-06-06,"Bronx",46739,11503,3725
"381",2020-06-07,"Bronx",46782,11518,3732
"382",2020-06-08,"Bronx",46879,11528,3742
"383",2020-06-09,"Bronx",46963,11542,3748
"384",2020-06-10,"Bronx",47039,11552,3757
"385",2020-06-11,"Bronx",47104,11566,3763
"386",2020-06-12,"Bronx",47184,11581,3768
"387",2020-06-13,"Bronx",47230,11586,3773
"388",2020-06-14,"Bronx",47257,11597,3780
"389",2020-06-15,"Bronx",47338,11612,3785
"390",2020-06-16,"Bronx",47418,11622,3788
"391",2020-06-17,"Bronx",47486,11635,3790
"392",2020-06-18,"Bronx",47546,11645,3791
"393",2020-06-19,"Bronx",47629,11658,3794
"394",2020-06-20,"Bronx",47682,11663,3799
"395",2020-06-21,"Bronx",47707,11668,3804
"396",2020-06-22,"Bronx",47797,11680,3806
"397",2020-06-23,"Bronx",47870,11691,3814
"398",2020-06-24,"Bronx",47959,11698,3816
"399",2020-06-25,"Bronx",48023,11711,3820
"400",2020-06-26,"Bronx",48088,11721,3825
"401",2020-06-27,"Bronx",48115,11728,3826
"402",2020-06-28,"Bronx",48150,11737,3829
"403",2020-06-29,"Bronx",48225,11745,3836
"404",2020-06-30,"Bronx",48302,11752,3839
"405",2020-07-01,"Bronx",48364,11761,3840
"406",2020-07-02,"Bronx",48437,11771,3841
"407",2020-07-03,"Bronx",48478,11774,3848
"408",2020-07-04,"Bronx",48499,11779,3850
"409",2020-07-05,"Bronx",48518,11783,3856
"410",2020-07-06,"Bronx",48585,11792,3860
"411",2020-07-07,"Bronx",48697,11810,3862
"412",2020-07-08,"Bronx",48780,11817,3865
"413",2020-07-09,"Bronx",48870,11836,3868
"414",2020-07-10,"Bronx",48937,11845,3872
"415",2020-07-11,"Bronx",48977,11850,3873
"416",2020-07-12,"Bronx",49021,11858,3875
"417",2020-07-13,"Bronx",49130,11870,3880
"418",2020-07-14,"Bronx",49201,11881,3882
"419",2020-07-15,"Bronx",49308,11890,3885
"420",2020-07-16,"Bronx",49402,11901,3886
"421",2020-07-17,"Bronx",49477,11912,3887
"422",2020-07-18,"Bronx",49532,11919,3888
"423",2020-07-19,"Bronx",49570,11926,3889
"424",2020-07-20,"Bronx",49666,11937,3891
"425",2020-07-21,"Bronx",49737,11943,3894
"426",2020-07-22,"Bronx",49816,11950,3897
"427",2020-07-23,"Bronx",49885,11955,3897
"428",2020-07-24,"Bronx",49958,11965,3899
"429",2020-07-25,"Bronx",49983,11977,3905
"430",2020-07-26,"Bronx",50014,11984,3907
"431",2020-07-27,"Bronx",50072,11996,3908
"432",2020-07-28,"Bronx",50131,12005,3913
"433",2020-07-29,"Bronx",50211,12010,3914
"434",2020-07-30,"Bronx",50268,12016,3915
"435",2020-07-31,"Bronx",50323,12022,3916
"436",2020-08-01,"Bronx",50360,12028,3919
"437",2020-08-02,"Bronx",50390,12034,3919
"438",2020-08-03,"Bronx",50486,12047,3920
"439",2020-08-04,"Bronx",50534,12060,3921
"440",2020-08-05,"Bronx",50599,12070,3922
"441",2020-08-06,"Bronx",50666,12079,3923
"442",2020-08-07,"Bronx",50720,12086,3924
"443",2020-08-08,"Bronx",50750,12092,3925
"444",2020-08-09,"Bronx",50769,12099,3926
"445",2020-08-10,"Bronx",50858,12107,3928
"446",2020-08-11,"Bronx",50930,12117,3928
"447",2020-08-12,"Bronx",50989,12123,3929
"448",2020-08-13,"Bronx",51049,12132,3930
"449",2020-08-14,"Bronx",51117,12138,3931
"450",2020-08-15,"Bronx",51159,12146,3934
"451",2020-08-16,"Bronx",51182,12158,3936
"452",2020-08-17,"Bronx",51253,12167,3937
"453",2020-08-18,"Bronx",51308,12182,3938
"454",2020-08-19,"Bronx",51358,12186,3938
"455",2020-08-20,"Bronx",51421,12198,3940
"456",2020-08-21,"Bronx",51473,12207,3940
"457",2020-08-22,"Bronx",51502,12213,3940
"458",2020-08-23,"Bronx",51534,12215,3942
"459",2020-08-24,"Bronx",51598,12226,3947
"460",2020-08-25,"Bronx",51662,12236,3950
"461",2020-08-26,"Bronx",51726,12242,3951
"462",2020-08-27,"Bronx",51778,12252,3952
"463",2020-08-28,"Bronx",51856,12256,3955
"464",2020-08-29,"Bronx",51884,12263,3956
"465",2020-08-30,"Bronx",51905,12265,3958
"466",2020-08-31,"Bronx",51951,12274,3960
"467",2020-09-01,"Bronx",52003,12279,3962
"468",2020-09-02,"Bronx",52045,12282,3963
"469",2020-09-03,"Bronx",52085,12284,3964
"470",2020-09-04,"Bronx",52129,12291,3965
"471",2020-09-05,"Bronx",52159,12298,3965
"472",2020-09-06,"Bronx",52177,12301,3967
"473",2020-09-07,"Bronx",52209,12306,3967
"474",2020-09-08,"Bronx",52290,12313,3968
"475",2020-09-09,"Bronx",52346,12318,3969
"476",2020-09-10,"Bronx",52391,12321,3970
"477",2020-09-11,"Bronx",52448,12332,3972
"478",2020-09-12,"Bronx",52484,12334,3973
"479",2020-09-13,"Bronx",52503,12336,3973
"480",2020-09-14,"Bronx",52577,12340,3974
"481",2020-09-15,"Bronx",52631,12351,3976
"482",2020-09-16,"Bronx",52680,12358,3977
"483",2020-09-17,"Bronx",52740,12365,3979
"484",2020-09-18,"Bronx",52785,12377,3980
"485",2020-09-19,"Bronx",52816,12379,3981
"486",2020-09-20,"Bronx",52839,12387,3981
"487",2020-09-21,"Bronx",52908,12393,3982
"488",2020-09-22,"Bronx",52967,12401,3982
"489",2020-09-23,"Bronx",53048,12407,3983
"490",2020-09-24,"Bronx",53111,12413,3983
"491",2020-09-25,"Bronx",53159,12424,3985
"492",2020-09-26,"Bronx",53201,12429,3989
"493",2020-09-27,"Bronx",53233,12434,3989
"494",2020-09-28,"Bronx",53314,12440,3990
"495",2020-09-29,"Bronx",53378,12447,3993
"496",2020-09-30,"Bronx",53430,12449,3996
"497",2020-10-01,"Bronx",53506,12452,3996
"498",2020-10-02,"Bronx",53586,12457,3997
"499",2020-10-03,"Bronx",53620,12459,3998
"500",2020-10-04,"Bronx",53655,12463,3998
"501",2020-10-05,"Bronx",53749,12473,3999
"502",2020-10-06,"Bronx",53816,12480,3999
"503",2020-10-07,"Bronx",53891,12488,4000
"504",2020-10-08,"Bronx",53973,12496,4001
"505",2020-10-09,"Bronx",54067,12503,4002
"506",2020-10-10,"Bronx",54103,12506,4003
"507",2020-10-11,"Bronx",54141,12518,4005
"508",2020-10-12,"Bronx",54194,12521,4006
"509",2020-10-13,"Bronx",54285,12530,4006
"510",2020-10-14,"Bronx",54376,12535,4008
"511",2020-10-15,"Bronx",54467,12548,4009
"512",2020-10-16,"Bronx",54545,12556,4010
"513",2020-10-17,"Bronx",54611,12564,4012
"514",2020-10-18,"Bronx",54657,12569,4014
"515",2020-10-19,"Bronx",54762,12577,4014
"516",2020-10-20,"Bronx",54853,12586,4015
"517",2020-10-21,"Bronx",54949,12597,4015
"518",2020-10-22,"Bronx",55073,12604,4015
"519",2020-10-23,"Bronx",55189,12614,4016
"520",2020-10-24,"Bronx",55261,12624,4016
"521",2020-10-25,"Bronx",55327,12632,4018
"522",2020-10-26,"Bronx",55459,12640,4018
"523",2020-10-27,"Bronx",55579,12650,4021
"524",2020-10-28,"Bronx",55704,12658,4021
"525",2020-10-29,"Bronx",55803,12668,4021
"526",2020-10-30,"Bronx",55919,12680,4023
"527",2020-10-31,"Bronx",55984,12688,4023
"528",2020-11-01,"Bronx",56040,12695,4024
"529",2020-11-02,"Bronx",56197,12709,4027
"530",2020-11-03,"Bronx",56348,12722,4029
"531",2020-11-04,"Bronx",56530,12732,4029
"532",2020-11-05,"Bronx",56724,12743,4032
"533",2020-11-06,"Bronx",56910,12750,4036
"534",2020-11-07,"Bronx",57044,12765,4038
"535",2020-11-08,"Bronx",57150,12775,4040
"536",2020-11-09,"Bronx",57393,12792,4040
"537",2020-11-10,"Bronx",57666,12807,4042
"538",2020-11-11,"Bronx",57901,12825,4043
"539",2020-11-12,"Bronx",58139,12844,4047
"540",2020-11-13,"Bronx",58401,12860,4048
"541",2020-11-14,"Bronx",58587,12880,4049
